Date,Time,Open,High,Low,Close,Tickvol,Spread
2019-10-18,20:00:00,1.62858,1.62919,1.62805,1.62906,1071,16
2019-10-20,20:00:00,1.62872,1.62989,1.62748,1.62894,3026,15
2019-10-21,00:00:00,1.62895,1.62897,1.62504,1.62599,5322,15
2019-10-21,04:00:00,1.62599,1.62682,1.62424,1.62532,5501,15
2019-10-21,08:00:00,1.62531,1.62631,1.62254,1.62343,6165,15
2019-10-21,12:00:00,1.62344,1.62429,1.62195,1.623,6765,15
2019-10-21,16:00:00,1.623,1.62458,1.623,1.6235,4632,15
2019-10-21,20:00:00,1.6235,1.62412,1.62305,1.62307,2547,15
2019-10-22,00:00:00,1.62306,1.62429,1.62089,1.62186,5417,15
2019-10-22,04:00:00,1.62187,1.62306,1.62066,1.62253,5310,15
2019-10-22,08:00:00,1.62252,1.62496,1.62208,1.62477,6104,15
2019-10-22,12:00:00,1.62477,1.62478,1.62106,1.62271,7503,15
2019-10-22,16:00:00,1.62275,1.62347,1.62191,1.62285,6428,15
2019-10-22,20:00:00,1.62282,1.62343,1.62179,1.62206,3118,15
2019-10-23,00:00:00,1.62206,1.62697,1.62169,1.62559,5858,15
2019-10-23,04:00:00,1.62559,1.62649,1.62384,1.62577,5889,15
2019-10-23,08:00:00,1.62577,1.62589,1.62321,1.62494,6335,15
2019-10-23,12:00:00,1.62494,1.62577,1.62338,1.6237,6521,15
2019-10-23,16:00:00,1.62369,1.62463,1.62336,1.62431,4730,15
2019-10-23,20:00:00,1.62431,1.62502,1.62366,1.62502,2643,15
2019-10-24,00:00:00,1.62503,1.62662,1.62452,1.62617,5097,15
2019-10-24,04:00:00,1.62618,1.63086,1.62591,1.62937,5938,15
2019-10-24,08:00:00,1.62936,1.63036,1.62684,1.62702,6310,15
2019-10-24,12:00:00,1.62706,1.62987,1.62614,1.62792,8724,15
2019-10-24,16:00:00,1.62792,1.6296,1.62787,1.6281,5103,15
2019-10-24,20:00:00,1.6281,1.62956,1.62797,1.62894,2936,16
2019-10-25,00:00:00,1.62893,1.63033,1.62766,1.62832,4513,15
2019-10-25,04:00:00,1.62832,1.62864,1.62558,1.62678,5253,15
2019-10-25,08:00:00,1.62677,1.62922,1.6266,1.62728,5646,15
2019-10-25,12:00:00,1.62728,1.62777,1.62114,1.62252,7241,15
2019-10-25,16:00:00,1.62253,1.62497,1.62227,1.62388,4510,15
2019-10-25,20:00:00,1.62387,1.6247,1.6238,1.62401,726,15
2019-10-27,20:00:00,1.62387,1.62488,1.62345,1.62456,2423,15
2019-10-28,00:00:00,1.62458,1.62676,1.62361,1.62632,4245,15
2019-10-28,04:00:00,1.62632,1.62715,1.62576,1.6261,4093,16
2019-10-28,08:00:00,1.62609,1.62692,1.62381,1.62523,5949,15
2019-10-28,12:00:00,1.62522,1.62559,1.62201,1.62201,6596,15
2019-10-28,16:00:00,1.622,1.62318,1.62151,1.62301,4718,15
2019-10-28,20:00:00,1.62301,1.62353,1.62244,1.62267,2706,16
2019-10-29,00:00:00,1.62266,1.62272,1.6199,1.62027,5061,15
2019-10-29,04:00:00,1.62028,1.62072,1.61669,1.61735,5029,15
2019-10-29,08:00:00,1.61735,1.61951,1.61686,1.61728,6262,15
2019-10-29,12:00:00,1.6173,1.62018,1.61688,1.62009,7405,15
2019-10-29,16:00:00,1.62006,1.62022,1.61805,1.6185,5303,15
2019-10-29,20:00:00,1.61848,1.62077,1.6182,1.62073,2877,16
2019-10-30,00:00:00,1.62074,1.62173,1.61677,1.61946,5983,15
2019-10-30,04:00:00,1.61946,1.61977,1.61727,1.6184,4979,15
2019-10-30,08:00:00,1.61837,1.61979,1.61635,1.61903,6466,15
2019-10-30,12:00:00,1.61906,1.62118,1.61807,1.61863,8307,15
2019-10-30,16:00:00,1.61865,1.62029,1.61618,1.61681,8292,15
2019-10-30,20:00:00,1.61677,1.61688,1.61497,1.61676,3692,15
2019-10-31,00:00:00,1.61678,1.61678,1.61173,1.61246,6718,15
2019-10-31,04:00:00,1.61247,1.61371,1.61127,1.61313,5870,15
2019-10-31,08:00:00,1.61317,1.62069,1.61307,1.61737,8395,15
2019-10-31,12:00:00,1.61736,1.61945,1.6126,1.61938,8931,15
2019-10-31,16:00:00,1.61943,1.61996,1.61748,1.61793,6611,15
2019-10-31,20:00:00,1.61792,1.61884,1.61713,1.61853,2575,15
2019-11-01,00:00:00,1.61851,1.61964,1.61576,1.61607,5902,15
2019-11-01,04:00:00,1.61608,1.61758,1.61527,1.61609,4601,15
2019-11-01,08:00:00,1.6161,1.61767,1.61481,1.61661,6420,15
2019-11-01,12:00:00,1.61662,1.61691,1.61326,1.61555,9039,15
2019-11-01,16:00:00,1.61553,1.61685,1.61462,1.61552,5866,15
2019-11-01,20:00:00,1.61552,1.61553,1.61443,1.61485,984,16
2019-11-03,20:00:00,1.61503,1.61591,1.61464,1.61467,1249,18
2019-11-04,00:00:00,1.61465,1.61614,1.61359,1.6138,4658,16
2019-11-04,04:00:00,1.61381,1.61441,1.61318,1.61386,4394,15
2019-11-04,08:00:00,1.61385,1.61601,1.61225,1.61508,6727,15
2019-11-04,12:00:00,1.61508,1.61643,1.61435,1.61623,6700,15
2019-11-04,16:00:00,1.61621,1.61778,1.61519,1.61703,5609,15
2019-11-04,20:00:00,1.61705,1.61726,1.61432,1.61526,3678,15
2019-11-05,00:00:00,1.61526,1.61795,1.61106,1.61143,6031,16
2019-11-05,04:00:00,1.61144,1.61236,1.60995,1.611,6499,15
2019-11-05,08:00:00,1.61101,1.61131,1.60606,1.60635,7753,15
2019-11-05,12:00:00,1.60637,1.60802,1.60491,1.60575,8664,15
2019-11-05,16:00:00,1.60573,1.60659,1.60428,1.60555,6302,15
2019-11-05,20:00:00,1.60558,1.60706,1.60526,1.60704,3353,15
2019-11-06,00:00:00,1.60706,1.60737,1.60544,1.60591,4977,16
2019-11-06,04:00:00,1.60592,1.60867,1.60454,1.60732,5197,15
2019-11-06,08:00:00,1.60732,1.60773,1.60525,1.60644,6156,15
2019-11-06,12:00:00,1.6064,1.60849,1.60578,1.60678,6881,15
2019-11-06,16:00:00,1.60678,1.61084,1.60569,1.60887,6075,15
2019-11-06,20:00:00,1.60887,1.60954,1.60717,1.60954,2938,16
2019-11-07,00:00:00,1.60955,1.6116,1.60846,1.61076,5562,16
2019-11-07,04:00:00,1.61076,1.61103,1.60499,1.60755,5373,15
2019-11-07,08:00:00,1.60757,1.6076,1.60353,1.60613,7937,15
2019-11-07,12:00:00,1.60613,1.60666,1.60101,1.60408,8204,15
2019-11-07,16:00:00,1.60408,1.60438,1.59758,1.60087,7586,15
2019-11-07,20:00:00,1.60088,1.60338,1.60047,1.6019,3921,15
2019-11-08,00:00:00,1.60191,1.60722,1.59981,1.60528,6009,16
2019-11-08,04:00:00,1.60528,1.60698,1.60515,1.60546,5061,15
2019-11-08,08:00:00,1.60547,1.60836,1.60387,1.60629,6848,15
2019-11-08,12:00:00,1.60628,1.60944,1.60523,1.60662,7888,15
