<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.05.14	12:00:00	1.41196	1.41217	1.40096	1.40777	32149	0	21
2015.05.14	16:00:00	1.40780	1.41247	1.40523	1.41195	23451	0	40
2015.05.14	20:00:00	1.41195	1.41276	1.41047	1.41108	15538	0	40
2015.05.15	00:00:00	1.41107	1.41698	1.40913	1.41549	16061	0	49
2015.05.15	04:00:00	1.41564	1.41741	1.41127	1.41677	19567	0	41
2015.05.15	08:00:00	1.41681	1.41858	1.41487	1.41792	29821	0	43
2015.05.15	12:00:00	1.41792	1.42187	1.41468	1.42008	29557	0	16
2015.05.15	16:00:00	1.42004	1.42498	1.41851	1.42458	2961	0	11
2015.05.15	20:00:00	1.42458	1.42563	1.42280	1.42374	1475	0	10
2015.05.17	20:00:00	1.42327	1.42420	1.42252	1.42330	913	0	25
2015.05.18	00:00:00	1.42340	1.42759	1.42111	1.42592	2419	0	16
2015.05.18	04:00:00	1.42595	1.42682	1.42371	1.42466	2263	0	10
2015.05.18	08:00:00	1.42443	1.42752	1.41942	1.42640	2845	0	11
2015.05.18	12:00:00	1.42642	1.42649	1.41813	1.41868	21547	0	12
2015.05.18	16:00:00	1.41868	1.41958	1.41553	1.41608	20558	0	42
2015.05.18	20:00:00	1.41612	1.41710	1.41489	1.41543	14071	0	40
2015.05.19	00:00:00	1.41543	1.42026	1.41392	1.41479	17991	0	49
2015.05.19	04:00:00	1.41477	1.41531	1.41114	1.41321	20393	0	48
2015.05.19	08:00:00	1.41324	1.41324	1.39914	1.40646	33274	0	43
2015.05.19	12:00:00	1.40649	1.40826	1.40139	1.40675	34305	0	38
2015.05.19	16:00:00	1.40669	1.40919	1.40557	1.40864	20573	0	45
2015.05.19	20:00:00	1.40870	1.40991	1.40664	1.40729	14573	0	40
2015.05.20	00:00:00	1.40729	1.40838	1.40459	1.40564	18677	0	49
2015.05.20	04:00:00	1.40566	1.40641	1.40105	1.40385	19314	0	46
2015.05.20	08:00:00	1.40387	1.40884	1.40188	1.40544	30629	0	40
2015.05.20	12:00:00	1.40548	1.41120	1.40498	1.40935	32844	0	42
2015.05.20	16:00:00	1.40934	1.40995	1.40607	1.40649	29393	0	34
2015.05.20	20:00:00	1.40652	1.40986	1.40596	1.40869	16707	0	40
2015.05.21	00:00:00	1.40871	1.41073	1.40702	1.40801	15580	0	49
2015.05.21	04:00:00	1.40801	1.40893	1.40394	1.40493	18240	0	46
2015.05.21	08:00:00	1.40488	1.41643	1.40486	1.41389	32198	0	44
2015.05.21	12:00:00	1.41392	1.41446	1.40971	1.41176	32986	0	19
2015.05.21	16:00:00	1.41175	1.41279	1.40919	1.40991	20152	0	46
2015.05.21	20:00:00	1.40990	1.41016	1.40576	1.40644	16446	0	36
2015.05.22	00:00:00	1.40642	1.40739	1.40473	1.40608	15621	0	43
2015.05.22	04:00:00	1.40608	1.40874	1.40553	1.40686	17706	0	44
2015.05.22	08:00:00	1.40685	1.41946	1.40637	1.41791	27453	0	44
2015.05.22	12:00:00	1.41788	1.41877	1.40665	1.40881	36379	0	45
2015.05.22	16:00:00	1.40873	1.41071	1.40690	1.40800	22501	0	41
2015.05.22	20:00:00	1.40806	1.40863	1.40546	1.40611	4385	0	46
2015.05.24	20:00:00	1.40613	1.40693	1.40328	1.40578	4902	0	46
2015.05.25	00:00:00	1.40576	1.40752	1.40348	1.40388	17289	0	44
2015.05.25	04:00:00	1.40386	1.40614	1.40241	1.40477	16709	0	48
2015.05.25	08:00:00	1.40483	1.40519	1.39979	1.40018	20231	0	49
2015.05.25	12:00:00	1.40020	1.40339	1.39994	1.40110	14406	0	44
2015.05.25	16:00:00	1.40122	1.40301	1.40055	1.40263	14396	0	40
2015.05.25	20:00:00	1.40268	1.40324	1.40147	1.40216	12579	0	46
2015.05.26	00:00:00	1.40215	1.40257	1.39759	1.39795	15578	0	42
2015.05.26	04:00:00	1.39794	1.39857	1.39471	1.39638	19080	0	45
2015.05.26	08:00:00	1.39635	1.40168	1.39579	1.39768	29879	0	8
2015.05.26	12:00:00	1.39768	1.40895	1.39766	1.40715	35621	0	15
2015.05.26	16:00:00	1.40711	1.40760	1.40366	1.40613	22241	0	43
2015.05.26	20:00:00	1.40620	1.40708	1.40465	1.40569	13284	0	40
2015.05.27	00:00:00	1.40568	1.40623	1.40262	1.40393	13901	0	48
2015.05.27	04:00:00	1.40395	1.40706	1.40312	1.40598	19387	0	45
2015.05.27	08:00:00	1.40601	1.41110	1.40542	1.40967	30957	0	43
2015.05.27	12:00:00	1.40970	1.41108	1.40362	1.40975	36479	0	34
2015.05.27	16:00:00	1.40968	1.41292	1.40890	1.41042	22702	0	44
2015.05.27	20:00:00	1.41045	1.41232	1.40895	1.40990	16835	0	40
2015.05.28	00:00:00	1.40990	1.42025	1.40611	1.41768	21648	0	43
2015.05.28	04:00:00	1.41768	1.42130	1.41587	1.42042	25054	0	43
2015.05.28	08:00:00	1.42040	1.42900	1.41964	1.42757	31928	0	44
2015.05.28	12:00:00	1.42755	1.42986	1.42322	1.42871	37809	0	39
2015.05.28	16:00:00	1.42871	1.43161	1.42744	1.43092	26053	0	45
2015.05.28	20:00:00	1.43094	1.43339	1.42913	1.43210	16472	0	40
2015.05.29	00:00:00	1.43211	1.43278	1.42810	1.42937	18320	0	41
2015.05.29	04:00:00	1.42937	1.43100	1.42737	1.42772	18031	0	42
2015.05.29	08:00:00	1.42780	1.43473	1.42765	1.43271	30573	0	43
2015.05.29	12:00:00	1.43284	1.43753	1.43128	1.43128	35592	0	42
2015.05.29	16:00:00	1.43127	1.43614	1.43094	1.43438	21515	0	45
2015.05.29	20:00:00	1.43435	1.43767	1.43393	1.43705	5652	0	46
2015.05.31	20:00:00	1.43754	1.43806	1.43429	1.43538	3908	0	51
2015.06.01	00:00:00	1.43536	1.43563	1.42826	1.43109	19075	0	44
2015.06.01	04:00:00	1.43117	1.43308	1.42602	1.42690	17465	0	48
2015.06.01	08:00:00	1.42685	1.43206	1.42374	1.43098	30016	0	42
2015.06.01	12:00:00	1.43098	1.43486	1.42863	1.43094	36289	0	14
2015.06.01	16:00:00	1.43094	1.43754	1.43034	1.43751	33572	0	44
2015.06.01	20:00:00	1.43748	1.43827	1.43422	1.43515	25088	0	40
2015.06.02	00:00:00	1.43515	1.43599	1.43042	1.43199	25454	0	44
2015.06.02	04:00:00	1.43199	1.43299	1.42012	1.42235	36992	0	47
2015.06.02	08:00:00	1.42236	1.43765	1.42216	1.43415	47558	0	7
2015.06.02	12:00:00	1.43412	1.44461	1.43246	1.43648	56289	0	7
2015.06.02	16:00:00	1.43648	1.43739	1.43459	1.43486	31938	0	8
2015.06.02	20:00:00	1.43489	1.43611	1.43316	1.43523	25071	0	8
2015.06.03	00:00:00	1.43526	1.43648	1.42681	1.43187	29550	0	44
2015.06.03	04:00:00	1.43187	1.43403	1.42968	1.43091	30687	0	46
2015.06.03	08:00:00	1.43091	1.43204	1.42753	1.43180	46257	0	43
2015.06.03	12:00:00	1.43182	1.44441	1.42925	1.44345	14254	0	6
2015.06.03	16:00:00	1.44352	1.44802	1.44316	1.44767	2883	0	2
2015.06.03	20:00:00	1.44758	1.44979	1.44682	1.44925	3826	0	8
2015.06.04	00:00:00	1.44912	1.45982	1.44785	1.45796	2721	0	4
2015.06.04	04:00:00	1.45814	1.46046	1.45530	1.45595	2832	0	2
2015.06.04	08:00:00	1.45601	1.46780	1.45539	1.46487	3150	0	6
2015.06.04	12:00:00	1.46487	1.47006	1.45874	1.46974	9319	0	1
2015.06.04	16:00:00	1.46981	1.47133	1.46175	1.46335	29757	0	1
2015.06.04	20:00:00	1.46338	1.46338	1.45888	1.45888	31430	0	45
2015.06.05	00:00:00	1.45888	1.45953	1.45550	1.45652	26097	0	45
2015.06.05	04:00:00	1.45652	1.46141	1.45561	1.46092	27720	0	50
2015.06.05	08:00:00	1.46088	1.46784	1.45648	1.45713	45061	0	22
2015.06.05	12:00:00	1.45714	1.45817	1.44948	1.45641	65491	0	19
2015.06.05	16:00:00	1.45638	1.46133	1.45599	1.45934	36176	0	24
2015.06.05	20:00:00	1.45965	1.45993	1.45618	1.45877	8390	0	24
2015.06.07	20:00:00	1.45534	1.45725	1.45429	1.45692	8771	0	35
2015.06.08	00:00:00	1.45693	1.45783	1.45201	1.45723	22169	0	19
2015.06.08	04:00:00	1.45726	1.46087	1.45534	1.45772	25772	0	25
2015.06.08	08:00:00	1.45774	1.46244	1.45506	1.45811	43240	0	10
2015.06.08	12:00:00	1.45808	1.46842	1.45738	1.46825	44849	0	10
2015.06.08	16:00:00	1.46825	1.46986	1.46427	1.46482	35420	0	22
2015.06.08	20:00:00	1.46487	1.46808	1.46335	1.46789	24243	0	24
2015.06.09	00:00:00	1.46790	1.47170	1.46401	1.46942	27280	0	19
2015.06.09	04:00:00	1.46942	1.47375	1.46890	1.47183	31214	0	21
2015.06.09	08:00:00	1.47184	1.47515	1.46444	1.46545	54204	0	23
2015.06.09	12:00:00	1.46547	1.46625	1.45874	1.46487	57698	0	14
2015.06.09	16:00:00	1.46488	1.47058	1.46460	1.46832	30853	0	23
2015.06.09	20:00:00	1.46834	1.46876	1.46513	1.46587	19035	0	19
2015.06.10	00:00:00	1.46585	1.47647	1.46585	1.47463	28015	0	21
2015.06.10	04:00:00	1.47465	1.47677	1.45860	1.46383	48004	0	20
2015.06.10	08:00:00	1.46384	1.46819	1.45404	1.45915	59384	0	16
2015.06.10	12:00:00	1.45913	1.46174	1.45522	1.45712	55244	0	16
2015.06.10	16:00:00	1.45713	1.46040	1.45574	1.45824	35340	0	24
2015.06.10	20:00:00	1.45824	1.47051	1.45805	1.46338	23770	0	28
2015.06.11	00:00:00	1.46337	1.46520	1.45005	1.45406	26722	0	23
2015.06.11	04:00:00	1.45406	1.46014	1.45304	1.45577	28922	0	22
2015.06.11	08:00:00	1.45577	1.45819	1.45151	1.45719	36216	0	20
2015.06.11	12:00:00	1.45718	1.45729	1.45109	1.45491	55821	0	10
2015.06.11	16:00:00	1.45495	1.45597	1.45207	1.45312	26753	0	14
2015.06.11	20:00:00	1.45316	1.45319	1.44882	1.44996	23365	0	15
2015.06.12	00:00:00	1.44989	1.45305	1.44955	1.45232	23958	0	20
2015.06.12	04:00:00	1.45230	1.45380	1.44969	1.45238	28434	0	13
2015.06.12	08:00:00	1.45244	1.45951	1.44894	1.45265	19461	0	29
2015.06.12	12:00:00	1.45263	1.45926	1.45157	1.45609	20835	0	29
2015.06.12	16:00:00	1.45598	1.45777	1.45437	1.45498	22195	0	29
2015.06.12	20:00:00	1.45524	1.45646	1.45437	1.45622	9858	0	29
2015.06.14	20:00:00	1.44726	1.45205	1.44655	1.45186	2162	0	45
2015.06.15	00:00:00	1.45175	1.45457	1.45043	1.45229	9546	0	33
2015.06.15	04:00:00	1.45231	1.45418	1.44983	1.45302	6585	0	29
2015.06.15	08:00:00	1.45308	1.45785	1.45019	1.45061	25791	0	29
2015.06.15	12:00:00	1.45060	1.45061	1.44234	1.44853	40273	0	43
2015.06.15	16:00:00	1.44856	1.45336	1.44760	1.45299	28574	0	46
2015.06.15	20:00:00	1.45299	1.45408	1.45151	1.45213	21779	0	43
2015.06.16	00:00:00	1.45214	1.45522	1.44906	1.45112	25231	0	45
2015.06.16	04:00:00	1.45112	1.46035	1.45072	1.46009	23279	0	46
2015.06.16	08:00:00	1.46010	1.46259	1.45266	1.45392	37521	0	4
2015.06.16	12:00:00	1.45392	1.45541	1.44472	1.44904	41128	0	10
2015.06.16	16:00:00	1.44901	1.45171	1.44815	1.45138	20484	0	10
2015.06.16	20:00:00	1.45139	1.45252	1.44926	1.45064	17503	0	10
2015.06.17	00:00:00	1.45065	1.45653	1.45017	1.45651	15765	0	15
2015.06.17	04:00:00	1.45651	1.46021	1.45565	1.45893	21278	0	12
2015.06.17	08:00:00	1.45926	1.46835	1.45858	1.46615	42003	0	10
2015.06.17	12:00:00	1.46613	1.46998	1.46397	1.46513	37361	0	10
2015.06.17	16:00:00	1.46513	1.46954	1.46160	1.46218	44460	0	13
2015.06.17	20:00:00	1.46218	1.46767	1.46040	1.46591	32835	0	10
2015.06.18	00:00:00	1.46591	1.47330	1.46483	1.46831	26662	0	13
2015.06.18	04:00:00	1.46828	1.47358	1.46423	1.46627	28044	0	10
2015.06.18	08:00:00	1.46628	1.46699	1.45498	1.45743	50686	0	10
2015.06.18	12:00:00	1.45737	1.45786	1.45276	1.45672	45641	0	10
2015.06.18	16:00:00	1.45671	1.46081	1.45213	1.45843	35366	0	10
2015.06.18	20:00:00	1.45843	1.46062	1.45586	1.45700	23077	0	11
2015.06.19	00:00:00	1.45700	1.46150	1.45700	1.46031	21782	0	10
2015.06.19	04:00:00	1.46030	1.46401	1.45973	1.46129	24244	0	11
2015.06.19	08:00:00	1.46125	1.46125	1.45496	1.45758	40063	0	10
2015.06.19	12:00:00	1.45759	1.46243	1.45652	1.46042	39702	0	10
2015.06.19	16:00:00	1.46041	1.46315	1.46039	1.46159	22045	0	10
2015.06.19	20:00:00	1.46164	1.46204	1.45850	1.45960	7314	0	10
2015.06.21	20:00:00	1.46400	1.46421	1.46154	1.46224	4846	0	22
2015.06.22	00:00:00	1.46224	1.46389	1.46089	1.46305	20165	0	11
2015.06.22	04:00:00	1.46304	1.46501	1.46027	1.46263	22940	0	10
2015.06.22	08:00:00	1.46263	1.46326	1.45620	1.46187	41425	0	10
2015.06.22	12:00:00	1.46186	1.46963	1.46010	1.46893	43983	0	10
2015.06.22	16:00:00	1.46894	1.47310	1.46668	1.46713	28760	0	10
2015.06.22	20:00:00	1.46714	1.46815	1.46566	1.46807	23210	0	10
2015.06.23	00:00:00	1.46806	1.46919	1.46149	1.46257	26194	0	10
2015.06.23	04:00:00	1.46252	1.46380	1.45432	1.45534	31190	0	12
2015.06.23	08:00:00	1.45540	1.45868	1.45314	1.45462	41464	0	10
2015.06.23	12:00:00	1.45461	1.45524	1.44666	1.44778	51981	0	10
2015.06.23	16:00:00	1.44777	1.44788	1.44392	1.44463	27225	0	10
2015.06.23	20:00:00	1.44461	1.44570	1.44160	1.44367	22502	0	13
2015.06.24	00:00:00	1.44368	1.44605	1.44033	1.44587	21117	0	11
2015.06.24	04:00:00	1.44586	1.45099	1.44444	1.44838	28322	0	10
2015.06.24	08:00:00	1.44841	1.45005	1.44331	1.44681	46424	0	10
2015.06.24	12:00:00	1.44681	1.45529	1.44605	1.45470	44557	0	11
2015.06.24	16:00:00	1.45470	1.45530	1.45052	1.45347	32831	0	11
2015.06.24	20:00:00	1.45347	1.45489	1.45258	1.45438	21175	0	12
2015.06.25	00:00:00	1.45438	1.45446	1.44936	1.44986	20626	0	12
2015.06.25	04:00:00	1.44987	1.45020	1.44630	1.44766	25072	0	10
2015.06.25	08:00:00	1.44766	1.45133	1.44053	1.44688	42874	0	10
2015.06.25	12:00:00	1.44683	1.44915	1.44503	1.44568	40025	0	10
2015.06.25	16:00:00	1.44566	1.44726	1.44451	1.44678	18798	0	10
2015.06.25	20:00:00	1.44677	1.44848	1.44661	1.44758	22599	0	15
2015.06.26	00:00:00	1.44758	1.45047	1.44677	1.44865	23443	0	10
2015.06.26	04:00:00	1.44865	1.45431	1.44764	1.45396	24187	0	10
2015.06.26	08:00:00	1.45392	1.45733	1.45172	1.45633	34206	0	10
2015.06.26	12:00:00	1.45633	1.46430	1.45534	1.45761	45462	0	11
2015.06.26	16:00:00	1.45764	1.45919	1.45639	1.45818	27217	0	10
2015.06.26	20:00:00	1.45818	1.45973	1.45688	1.45847	6767	0	14
2015.06.28	20:00:00	1.44323	1.44495	1.43935	1.44245	14946	0	36
2015.06.29	00:00:00	1.44245	1.44695	1.43166	1.43749	34814	0	10
2015.06.29	04:00:00	1.43748	1.44906	1.43658	1.44840	42164	0	12
2015.06.29	08:00:00	1.44838	1.45375	1.44626	1.45181	52964	0	15
2015.06.29	12:00:00	1.45182	1.45912	1.44932	1.45728	47452	0	14
2015.06.29	16:00:00	1.45723	1.46343	1.45556	1.46013	39521	0	14
2015.06.29	20:00:00	1.46012	1.46440	1.45981	1.46162	23254	0	16
2015.06.30	00:00:00	1.46149	1.46253	1.45729	1.45796	28109	0	10
2015.06.30	04:00:00	1.45797	1.46066	1.45238	1.45508	31304	0	10
2015.06.30	08:00:00	1.45508	1.45989	1.45015	1.45661	52338	0	11
2015.06.30	12:00:00	1.45662	1.45687	1.44922	1.44972	53190	0	10
2015.06.30	16:00:00	1.44974	1.44989	1.44385	1.44427	37334	0	10
2015.06.30	20:00:00	1.44429	1.44774	1.44362	1.44648	24346	0	12
2015.07.01	00:00:00	1.44647	1.44734	1.43928	1.44162	26262	0	16
2015.07.01	04:00:00	1.44163	1.44455	1.44036	1.44152	23376	0	12
2015.07.01	08:00:00	1.44152	1.44712	1.43869	1.44214	43715	0	10
2015.07.01	12:00:00	1.44221	1.44913	1.44161	1.44907	44428	0	10
2015.07.01	16:00:00	1.44905	1.44927	1.44404	1.44519	29513	0	11
2015.07.01	20:00:00	1.44518	1.44719	1.44364	1.44587	21526	0	14
2015.07.02	00:00:00	1.44592	1.44946	1.44261	1.44836	25411	0	10
2015.07.02	04:00:00	1.44835	1.45166	1.44594	1.45047	25029	0	14
2015.07.02	08:00:00	1.45064	1.45787	1.44973	1.45605	41083	0	6
2015.07.02	12:00:00	1.45605	1.45927	1.45300	1.45488	48146	0	6
2015.07.02	16:00:00	1.45486	1.45601	1.45251	1.45414	19986	0	6
2015.07.02	20:00:00	1.45410	1.45415	1.45083	1.45202	16753	0	7
2015.07.03	00:00:00	1.45201	1.46291	1.44995	1.46238	19034	0	8
2015.07.03	04:00:00	1.46238	1.46549	1.46047	1.46281	18442	0	7
2015.07.03	08:00:00	1.46283	1.47923	1.46261	1.47705	42542	0	6
2015.07.03	12:00:00	1.47704	1.47809	1.47255	1.47657	31623	0	6
2015.07.03	16:00:00	1.47655	1.47840	1.47163	1.47531	18601	0	7
2015.07.03	20:00:00	1.47537	1.47708	1.47213	1.47534	5400	0	8
2015.07.05	20:00:00	1.46797	1.47560	1.46639	1.47133	10692	0	46
2015.07.06	00:00:00	1.47133	1.47562	1.46639	1.47263	22480	0	36
2015.07.06	04:00:00	1.47261	1.47860	1.47064	1.47170	25375	0	33
2015.07.06	08:00:00	1.47173	1.47706	1.46866	1.47286	38521	0	34
2015.07.06	12:00:00	1.47283	1.47407	1.46760	1.47081	33688	0	33
2015.07.06	16:00:00	1.47083	1.47422	1.47019	1.47355	23430	0	33
2015.07.06	20:00:00	1.47347	1.47533	1.47294	1.47527	14314	0	23
2015.07.07	00:00:00	1.47528	1.47774	1.47373	1.47481	16206	0	23
2015.07.07	04:00:00	1.47482	1.47753	1.47060	1.47306	22732	0	21
2015.07.07	08:00:00	1.47303	1.48093	1.47247	1.47737	44963	0	32
2015.07.07	12:00:00	1.47726	1.47874	1.47059	1.47255	44778	0	33
2015.07.07	16:00:00	1.47255	1.47600	1.47158	1.47521	31554	0	32
2015.07.07	20:00:00	1.47524	1.47963	1.47462	1.47713	24073	0	32
2015.07.08	00:00:00	1.47711	1.48493	1.47535	1.48080	23394	0	25
2015.07.08	04:00:00	1.48086	1.49297	1.48085	1.49140	28830	0	33
2015.07.08	08:00:00	1.49136	1.49458	1.48377	1.48385	42678	0	32
2015.07.08	12:00:00	1.48383	1.48972	1.48055	1.48737	41772	0	32
2015.07.08	16:00:00	1.48731	1.49063	1.48543	1.49056	33388	0	33
2015.07.08	20:00:00	1.49049	1.49191	1.48899	1.49003	20277	0	28
2015.07.09	00:00:00	1.49003	1.49671	1.48137	1.48437	25751	0	33
2015.07.09	04:00:00	1.48437	1.48625	1.48143	1.48333	24225	0	32
2015.07.09	08:00:00	1.48333	1.48846	1.47789	1.48581	37309	0	32
2015.07.09	12:00:00	1.48577	1.48708	1.47898	1.48689	36796	0	32
2015.07.09	16:00:00	1.48686	1.48702	1.47857	1.47954	25945	0	34
2015.07.09	20:00:00	1.47954	1.48460	1.47783	1.48437	21473	0	26
2015.07.10	00:00:00	1.48437	1.48478	1.47958	1.48170	20633	0	41
2015.07.10	04:00:00	1.48173	1.48749	1.48132	1.48486	23162	0	32
2015.07.10	08:00:00	1.48487	1.49674	1.48332	1.49616	41702	0	32
2015.07.10	12:00:00	1.49619	1.50688	1.49482	1.50551	39278	0	32
2015.07.10	16:00:00	1.50550	1.50641	1.49598	1.49610	27468	0	32
2015.07.10	20:00:00	1.49612	1.49917	1.49427	1.49830	7021	0	25
2015.07.12	20:00:00	1.49541	1.49987	1.49541	1.49702	4724	0	33
2015.07.13	00:00:00	1.49699	1.50095	1.49464	1.49474	19328	0	35
2015.07.13	04:00:00	1.49474	1.50143	1.49217	1.49966	27061	0	24
2015.07.13	08:00:00	1.49966	1.50039	1.48744	1.48917	45862	0	22
2015.07.13	12:00:00	1.48915	1.49346	1.48680	1.49040	38521	0	32
2015.07.13	16:00:00	1.49043	1.49099	1.48434	1.48434	23468	0	25
2015.07.13	20:00:00	1.48443	1.48774	1.48369	1.48747	22611	0	41
2015.07.14	00:00:00	1.48748	1.48787	1.48028	1.48145	22882	0	23
2015.07.14	04:00:00	1.48148	1.48290	1.47647	1.47784	24549	0	33
2015.07.14	08:00:00	1.47784	1.48707	1.47663	1.48266	40099	0	36
2015.07.14	12:00:00	1.48266	1.48455	1.47596	1.47658	39745	0	35
2015.07.14	16:00:00	1.47657	1.47971	1.47629	1.47772	19028	0	20
2015.07.14	20:00:00	1.47773	1.47821	1.47571	1.47765	18292	0	26
2015.07.15	00:00:00	1.47766	1.47858	1.46899	1.47193	19763	0	33
2015.07.15	04:00:00	1.47192	1.47420	1.47139	1.47197	22973	0	33
2015.07.15	08:00:00	1.47197	1.48053	1.47156	1.47791	34674	0	33
2015.07.15	12:00:00	1.47791	1.48186	1.47078	1.48040	45844	0	32
2015.07.15	16:00:00	1.48040	1.49061	1.47918	1.48504	30683	0	32
2015.07.15	20:00:00	1.48504	1.48525	1.48166	1.48421	19451	0	29
2015.07.16	00:00:00	1.48421	1.48498	1.48202	1.48231	22929	0	33
2015.07.16	04:00:00	1.48233	1.48616	1.47960	1.48076	22362	0	33
2015.07.16	08:00:00	1.48076	1.48220	1.46998	1.47149	37275	0	32
2015.07.16	12:00:00	1.47148	1.47356	1.46627	1.46935	43137	0	32
2015.07.16	16:00:00	1.46932	1.46976	1.46437	1.46830	21072	0	36
2015.07.16	20:00:00	1.46831	1.46942	1.46684	1.46765	18934	0	26
2015.07.17	00:00:00	1.46766	1.46956	1.46685	1.46920	16719	0	30
2015.07.17	04:00:00	1.46922	1.47126	1.46755	1.46899	18656	0	38
2015.07.17	08:00:00	1.46900	1.47392	1.46881	1.47138	31548	0	38
2015.07.17	12:00:00	1.47140	1.47282	1.46833	1.46993	35809	0	36
2015.07.17	16:00:00	1.46995	1.47190	1.46887	1.47007	19063	0	29
2015.07.17	20:00:00	1.47007	1.47048	1.46611	1.46716	4398	0	31
2015.07.19	20:00:00	1.46676	1.47005	1.46658	1.46890	7311	0	38
2015.07.20	00:00:00	1.46890	1.47523	1.46812	1.47449	15886	0	19
2015.07.20	04:00:00	1.47454	1.47642	1.46647	1.46658	22232	0	32
2015.07.20	08:00:00	1.46658	1.47177	1.46619	1.46913	34194	0	32
2015.07.20	12:00:00	1.46915	1.47597	1.46841	1.47289	34255	0	33
2015.07.20	16:00:00	1.47294	1.47306	1.46748	1.46815	20138	0	37
2015.07.20	20:00:00	1.46820	1.46912	1.46636	1.46840	19364	0	29
2015.07.21	00:00:00	1.46841	1.47061	1.46546	1.46977	17213	0	34
2015.07.21	04:00:00	1.46976	1.47360	1.46950	1.47167	24687	0	32
2015.07.21	08:00:00	1.47170	1.47392	1.46853	1.47306	36394	0	36
2015.07.21	12:00:00	1.47312	1.47529	1.46739	1.47018	43279	0	13
2015.07.21	16:00:00	1.47017	1.47405	1.46922	1.47338	53203	0	10
2015.07.21	20:00:00	1.47342	1.47449	1.47173	1.47264	36939	0	12
2015.07.22	00:00:00	1.47264	1.47882	1.47236	1.47762	39133	0	12
2015.07.22	04:00:00	1.47762	1.48231	1.47392	1.47681	46114	0	11
2015.07.22	08:00:00	1.47681	1.47933	1.47276	1.47438	61361	0	10
2015.07.22	12:00:00	1.47438	1.47899	1.47409	1.47624	69772	0	9
2015.07.22	16:00:00	1.47624	1.48007	1.47534	1.47891	44800	0	10
2015.07.22	20:00:00	1.47891	1.48331	1.47724	1.48039	29402	0	12
2015.07.23	00:00:00	1.48039	1.48602	1.48017	1.48433	36627	0	11
2015.07.23	04:00:00	1.48433	1.48463	1.48126	1.48389	31216	5592367010	11
2015.07.23	08:00:00	1.48384	1.48608	1.48074	1.48411	41394	26632748226	21
2015.07.23	12:00:00	1.48407	1.49243	1.48310	1.48926	42966	27047621031	21
2015.07.23	16:00:00	1.48925	1.49455	1.48679	1.49363	27414	21564248241	21
2015.07.23	20:00:00	1.49363	1.49481	1.49227	1.49239	22518	14770086140	21
2015.07.24	00:00:00	1.49240	1.50411	1.49225	1.50268	24151	18408189749	21
2015.07.24	04:00:00	1.50270	1.50875	1.50209	1.50468	23957	17130550932	16
2015.07.24	08:00:00	1.50471	1.50523	1.49609	1.50378	31203	20578972336	21
2015.07.24	12:00:00	1.50377	1.50867	1.50229	1.50720	34934	22140619923	16
2015.07.24	16:00:00	1.50718	1.51032	1.50548	1.50769	24139	18185233045	21
2015.07.24	20:00:00	1.50759	1.50843	1.50585	1.50638	5251	3438060000	21
2015.07.26	20:00:00	1.50926	1.50998	1.50779	1.50785	3511	1405350000	25
2015.07.27	00:00:00	1.50787	1.51023	1.50616	1.50857	22756	19867109670	21
2015.07.27	04:00:00	1.50863	1.51488	1.50821	1.51474	22875	16558028246	21
2015.07.27	08:00:00	1.51472	1.52481	1.51436	1.51746	41880	27593545702	21
2015.07.27	12:00:00	1.51746	1.52115	1.51410	1.52108	43800	29612837797	21
2015.07.27	16:00:00	1.52108	1.52448	1.52002	1.52425	22700	15507300828	21
2015.07.27	20:00:00	1.52418	1.52654	1.52338	1.52354	16051	11263265100	17
2015.07.28	00:00:00	1.52354	1.52759	1.51647	1.51775	21630	16800522867	21
2015.07.28	04:00:00	1.51772	1.51907	1.51032	1.51079	26709	21025566802	21
2015.07.28	08:00:00	1.51076	1.51641	1.50771	1.50798	39836	30695740373	21
2015.07.28	12:00:00	1.50796	1.51213	1.50748	1.51136	36580	26414401356	21
2015.07.28	16:00:00	1.51138	1.51228	1.50543	1.50666	23033	18858126006	21
2015.07.28	20:00:00	1.50666	1.51017	1.50493	1.50656	21268	15403125747	5
2015.07.29	00:00:00	1.50654	1.51143	1.50554	1.51127	22710	19969467216	21
2015.07.29	04:00:00	1.51127	1.51248	1.50829	1.50867	24155	19251374356	21
2015.07.29	08:00:00	1.50867	1.51424	1.50806	1.51206	35228	28527371643	21
2015.07.29	12:00:00	1.51206	1.51315	1.50566	1.50933	37517	27837054206	21
2015.07.29	16:00:00	1.50935	1.51066	1.50527	1.50660	35621	26696002518	21
2015.07.29	20:00:00	1.50660	1.50836	1.50380	1.50468	25536	18148045224	6
2015.07.30	00:00:00	1.50468	1.50560	1.49820	1.50110	22558	17451159061	21
2015.07.30	04:00:00	1.50111	1.50251	1.49842	1.50142	21668	15496245194	21
2015.07.30	08:00:00	1.50141	1.50600	1.49997	1.50547	33101	24370278783	21
2015.07.30	12:00:00	1.50547	1.50872	1.49947	1.50131	44377	30869343527	21
2015.07.30	16:00:00	1.50133	1.50190	1.49605	1.49850	29276	24397012280	21
2015.07.30	20:00:00	1.49850	1.50001	1.49750	1.49972	19676	14088242604	21
2015.07.31	00:00:00	1.49971	1.50115	1.49763	1.49901	24060	16589965010	21
