<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.09	20:00:00	1.60476	1.60525	1.60330	1.60462	1316	0	14
2021.09.10	00:00:00	1.60458	1.60593	1.60165	1.60211	4039	0	14
2021.09.10	04:00:00	1.60207	1.60347	1.60044	1.60044	4280	0	14
2021.09.10	08:00:00	1.60048	1.60084	1.59876	1.59930	4640	0	14
2021.09.10	12:00:00	1.59933	1.60582	1.59742	1.60483	8130	0	14
2021.09.10	16:00:00	1.60480	1.60694	1.60249	1.60687	3322	0	14
2021.09.10	20:00:00	1.60685	1.60694	1.60591	1.60620	728	0	14
2021.09.12	20:00:00	1.60547	1.60674	1.60287	1.60357	1142	0	14
2021.09.13	00:00:00	1.60354	1.60505	1.60301	1.60487	3275	0	14
2021.09.13	04:00:00	1.60484	1.60709	1.60062	1.60166	4924	0	14
2021.09.13	08:00:00	1.60163	1.60280	1.60056	1.60142	4046	0	14
2021.09.13	12:00:00	1.60138	1.60411	1.59935	1.60221	8716	0	14
2021.09.13	16:00:00	1.60218	1.60483	1.60193	1.60293	4239	0	14
2021.09.13	20:00:00	1.60297	1.60331	1.60098	1.60324	1238	0	14
2021.09.14	00:00:00	1.60328	1.60760	1.60197	1.60697	4393	0	14
2021.09.14	04:00:00	1.60694	1.61158	1.60665	1.60869	4929	0	14
2021.09.14	08:00:00	1.60865	1.61178	1.60827	1.61102	4415	0	14
2021.09.14	12:00:00	1.61105	1.61369	1.60700	1.61197	10623	0	14
2021.09.14	16:00:00	1.61195	1.61394	1.61148	1.61265	4142	0	14
2021.09.14	20:00:00	1.61262	1.61302	1.61083	1.61298	1522	0	14
2021.09.15	00:00:00	1.61296	1.61658	1.61209	1.61249	3937	0	14
2021.09.15	04:00:00	1.61248	1.61483	1.61078	1.61396	4934	0	14
2021.09.15	08:00:00	1.61392	1.61592	1.61182	1.61529	4552	0	14
2021.09.15	12:00:00	1.61533	1.61663	1.61030	1.61271	9007	0	14
2021.09.15	16:00:00	1.61274	1.61350	1.61055	1.61134	3334	0	14
2021.09.15	20:00:00	1.61136	1.61174	1.60914	1.60990	1258	0	14
2021.09.16	00:00:00	1.60993	1.61357	1.60855	1.61271	4041	0	14
2021.09.16	04:00:00	1.61267	1.61349	1.60970	1.61077	4742	0	14
2021.09.16	08:00:00	1.61079	1.61114	1.60765	1.60767	4552	0	14
2021.09.16	12:00:00	1.60771	1.61698	1.60616	1.61415	9350	0	14
2021.09.16	16:00:00	1.61413	1.61447	1.61113	1.61333	3580	0	14
2021.09.16	20:00:00	1.61329	1.61372	1.61087	1.61346	1764	0	14
2021.09.17	00:00:00	1.61344	1.61505	1.61250	1.61317	3805	0	14
2021.09.17	04:00:00	1.61314	1.61338	1.60888	1.60896	4029	0	14
2021.09.17	08:00:00	1.60900	1.61403	1.60897	1.61270	5582	0	14
2021.09.17	12:00:00	1.61269	1.61499	1.60968	1.61270	9362	0	14
2021.09.17	16:00:00	1.61273	1.61382	1.61128	1.61305	4069	0	14
2021.09.17	20:00:00	1.61303	1.61461	1.61303	1.61386	810	0	14
2021.09.19	20:00:00	1.61405	1.61521	1.61319	1.61474	1006	0	14
2021.09.20	00:00:00	1.61477	1.62047	1.61345	1.61914	3634	0	14
2021.09.20	04:00:00	1.61911	1.62039	1.61711	1.61802	5845	0	14
2021.09.20	08:00:00	1.61799	1.62062	1.61722	1.62038	6292	0	14
2021.09.20	12:00:00	1.62041	1.62140	1.61309	1.61842	11736	0	14
2021.09.20	16:00:00	1.61846	1.62074	1.61488	1.61501	6729	0	14
2021.09.20	20:00:00	1.61497	1.61718	1.61469	1.61528	2253	0	14
2021.09.21	00:00:00	1.61529	1.61711	1.61393	1.61409	4996	0	14
2021.09.21	04:00:00	1.61412	1.61525	1.61153	1.61294	5414	0	14
2021.09.21	08:00:00	1.61296	1.61693	1.61117	1.61670	5346	0	14
2021.09.21	12:00:00	1.61668	1.62337	1.61656	1.61927	11567	0	14
2021.09.21	16:00:00	1.61924	1.62244	1.61883	1.62146	5953	0	14
2021.09.21	20:00:00	1.62149	1.62233	1.61912	1.62169	1942	0	14
2021.09.22	00:00:00	1.62172	1.62267	1.61368	1.61877	7576	0	14
2021.09.22	04:00:00	1.61873	1.61972	1.61591	1.61940	5027	0	14
2021.09.22	08:00:00	1.61943	1.62023	1.61717	1.61737	4318	0	14
2021.09.22	12:00:00	1.61740	1.62038	1.61573	1.61625	7430	0	14
2021.09.22	16:00:00	1.61620	1.61765	1.61009	1.61528	16727	0	14
2021.09.22	20:00:00	1.61525	1.61636	1.61257	1.61591	1999	0	14
2021.09.23	00:00:00	1.61588	1.61957	1.61524	1.61756	3876	0	14
2021.09.23	04:00:00	1.61757	1.61805	1.61266	1.61305	4968	0	14
2021.09.23	08:00:00	1.61302	1.61370	1.60841	1.60951	8534	0	14
2021.09.23	12:00:00	1.60948	1.61186	1.60660	1.60819	9503	0	14
2021.09.23	16:00:00	1.60818	1.60859	1.60590	1.60789	3576	0	14
2021.09.23	20:00:00	1.60786	1.60966	1.60699	1.60883	1825	0	14
2021.09.24	00:00:00	1.60882	1.61032	1.60536	1.60836	4574	0	14
2021.09.24	04:00:00	1.60839	1.61359	1.60795	1.61241	4691	0	14
2021.09.24	08:00:00	1.61240	1.61696	1.61107	1.61604	5976	0	14
2021.09.24	12:00:00	1.61608	1.61753	1.61362	1.61414	8678	0	14
2021.09.24	16:00:00	1.61412	1.61552	1.61307	1.61474	3138	0	14
2021.09.24	20:00:00	1.61477	1.61509	1.61366	1.61402	1092	0	14
2021.09.26	20:00:00	1.61369	1.61439	1.61158	1.61346	1218	0	14
2021.09.27	00:00:00	1.61343	1.61343	1.60784	1.61053	3690	0	14
2021.09.27	04:00:00	1.61057	1.61148	1.60818	1.61004	4416	0	14
2021.09.27	08:00:00	1.61001	1.61258	1.60822	1.61200	5966	0	14
2021.09.27	12:00:00	1.61203	1.61312	1.60572	1.60642	9579	0	14
2021.09.27	16:00:00	1.60645	1.60688	1.60387	1.60472	3054	0	14
2021.09.27	20:00:00	1.60471	1.60651	1.60360	1.60642	1306	0	14
2021.09.28	00:00:00	1.60639	1.60840	1.60027	1.60201	3777	0	14
2021.09.28	04:00:00	1.60199	1.60704	1.60019	1.60644	6428	0	14
2021.09.28	08:00:00	1.60642	1.61315	1.60582	1.61096	7741	0	14
2021.09.28	12:00:00	1.61100	1.61625	1.61013	1.61417	14586	0	14
2021.09.28	16:00:00	1.61414	1.61576	1.61232	1.61399	7613	0	14
2021.09.28	20:00:00	1.61402	1.61403	1.61171	1.61311	1579	0	14
2021.09.29	00:00:00	1.61315	1.61578	1.61148	1.61174	6188	0	14
2021.09.29	04:00:00	1.61177	1.61265	1.60669	1.60884	7652	0	14
2021.09.29	08:00:00	1.60887	1.61184	1.60774	1.61100	6613	0	14
2021.09.29	12:00:00	1.61103	1.61820	1.61039	1.61505	11692	0	14
2021.09.29	16:00:00	1.61508	1.61732	1.61370	1.61594	6012	0	14
2021.09.29	20:00:00	1.61590	1.61650	1.61412	1.61607	1712	0	14
2021.09.30	00:00:00	1.61608	1.61632	1.61030	1.61087	5006	0	14
2021.09.30	04:00:00	1.61085	1.61238	1.60847	1.60985	5961	0	14
2021.09.30	08:00:00	1.60984	1.61149	1.60838	1.60884	6316	0	14
2021.09.30	12:00:00	1.60888	1.60973	1.59788	1.60166	13945	0	14
2021.09.30	16:00:00	1.60162	1.60510	1.60046	1.60282	9094	0	14
2021.09.30	20:00:00	1.60278	1.60278	1.60009	1.60106	2211	0	14
2021.10.01	00:00:00	1.60110	1.60405	1.59837	1.60368	6365	0	14
2021.10.01	04:00:00	1.60365	1.61035	1.60358	1.60695	8183	0	14
2021.10.01	08:00:00	1.60693	1.60721	1.59733	1.59748	8277	0	14
2021.10.01	12:00:00	1.59745	1.60083	1.59439	1.59506	13145	0	14
2021.10.01	16:00:00	1.59504	1.59626	1.59401	1.59588	5422	0	14
2021.10.01	20:00:00	1.59585	1.59651	1.59522	1.59583	1311	0	14
2021.10.03	20:00:00	1.59544	1.59658	1.59376	1.59539	1645	0	14
2021.10.04	00:00:00	1.59541	1.59873	1.59444	1.59583	5449	0	14
2021.10.04	04:00:00	1.59584	1.59950	1.59391	1.59785	7000	0	14
2021.10.04	08:00:00	1.59784	1.60094	1.59571	1.59593	7445	0	14
2021.10.04	12:00:00	1.59589	1.59754	1.59317	1.59562	10989	0	14
2021.10.04	16:00:00	1.59565	1.59608	1.59409	1.59428	7206	0	14
2021.10.04	20:00:00	1.59432	1.59452	1.59221	1.59354	1647	0	14
2021.10.05	00:00:00	1.59355	1.59814	1.59278	1.59592	6412	0	14
2021.10.05	04:00:00	1.59594	1.59928	1.59485	1.59550	6445	0	14
2021.10.05	08:00:00	1.59547	1.59632	1.59272	1.59326	5200	0	14
2021.10.05	12:00:00	1.59328	1.59443	1.58908	1.59122	9204	0	14
2021.10.05	16:00:00	1.59121	1.59272	1.58968	1.59111	3997	0	14
2021.10.05	20:00:00	1.59114	1.59136	1.58910	1.59104	1580	0	14
2021.10.06	00:00:00	1.59108	1.59634	1.59017	1.59548	7070	0	14
2021.10.06	04:00:00	1.59550	1.59944	1.59381	1.59757	7477	0	14
2021.10.06	08:00:00	1.59756	1.59920	1.59249	1.59269	8250	0	14
2021.10.06	12:00:00	1.59268	1.59313	1.58912	1.59082	12255	0	14
2021.10.06	16:00:00	1.59083	1.59294	1.58819	1.58876	7016	0	14
2021.10.06	20:00:00	1.58875	1.58920	1.58638	1.58668	1718	0	14
2021.10.07	00:00:00	1.58672	1.58806	1.58551	1.58622	4391	0	14
2021.10.07	04:00:00	1.58619	1.58866	1.58397	1.58596	5697	0	14
2021.10.07	08:00:00	1.58600	1.58780	1.58234	1.58313	5925	0	14
2021.10.07	12:00:00	1.58310	1.58682	1.57892	1.57897	8590	0	14
2021.10.07	16:00:00	1.57898	1.58098	1.57856	1.57988	3899	0	14
2021.10.07	20:00:00	1.57985	1.58067	1.57838	1.57979	1539	0	14
2021.10.08	00:00:00	1.57980	1.58131	1.57800	1.58114	5402	0	14
2021.10.08	04:00:00	1.58117	1.58422	1.58055	1.58320	6047	0	14
2021.10.08	08:00:00	1.58324	1.58503	1.58228	1.58292	4711	0	14
2021.10.08	12:00:00	1.58294	1.58478	1.57828	1.58339	14420	0	14
2021.10.08	16:00:00	1.58338	1.58389	1.58225	1.58270	4093	0	14
2021.10.08	20:00:00	1.58273	1.58376	1.58268	1.58352	685	0	14
2021.10.10	20:00:00	1.58245	1.58574	1.58128	1.58544	1679	0	14
2021.10.11	00:00:00	1.58548	1.58555	1.57884	1.58132	4407	0	14
2021.10.11	04:00:00	1.58128	1.58163	1.57561	1.57623	5431	0	14
2021.10.11	08:00:00	1.57627	1.57728	1.57417	1.57530	5672	0	14
2021.10.11	12:00:00	1.57532	1.57545	1.56968	1.57056	6851	0	14
2021.10.11	16:00:00	1.57058	1.57305	1.57043	1.57277	4253	0	14
2021.10.11	20:00:00	1.57274	1.57305	1.56990	1.57221	1787	0	14
2021.10.12	00:00:00	1.57223	1.57556	1.57187	1.57542	4766	0	14
2021.10.12	04:00:00	1.57535	1.57540	1.57014	1.57114	5251	0	14
2021.10.12	08:00:00	1.57112	1.57248	1.56450	1.56508	5452	0	14
2021.10.12	12:00:00	1.56510	1.57060	1.56495	1.56698	10289	0	14
2021.10.12	16:00:00	1.56702	1.56915	1.56647	1.56822	4625	0	14
2021.10.12	20:00:00	1.56819	1.57250	1.56737	1.57227	1833	0	14
2021.10.13	00:00:00	1.57230	1.57507	1.57124	1.57438	4208	0	14
2021.10.13	04:00:00	1.57435	1.57495	1.57134	1.57186	4364	0	14
2021.10.13	08:00:00	1.57185	1.57296	1.56948	1.57220	5465	0	14
2021.10.13	12:00:00	1.57218	1.57541	1.56872	1.56943	10593	0	14
2021.10.13	16:00:00	1.56939	1.57192	1.56889	1.57094	5136	0	14
2021.10.13	20:00:00	1.57097	1.57179	1.56934	1.57076	1416	0	14
2021.10.14	00:00:00	1.57073	1.57217	1.56828	1.56911	3786	0	14
2021.10.14	04:00:00	1.56907	1.56995	1.56740	1.56832	4190	0	14
2021.10.14	08:00:00	1.56835	1.56839	1.56528	1.56545	4957	0	14
2021.10.14	12:00:00	1.56546	1.56581	1.56112	1.56220	6864	0	14
2021.10.14	16:00:00	1.56223	1.56446	1.56203	1.56386	2904	0	14
2021.10.14	20:00:00	1.56384	1.56399	1.56145	1.56332	1386	0	14
2021.10.15	00:00:00	1.56329	1.56574	1.56244	1.56517	3779	0	14
2021.10.15	04:00:00	1.56522	1.56542	1.56094	1.56413	4371	0	14
2021.10.15	08:00:00	1.56416	1.56569	1.56314	1.56401	5325	0	14
2021.10.15	12:00:00	1.56403	1.56599	1.56222	1.56345	8658	0	14
2021.10.15	16:00:00	1.56349	1.56461	1.56257	1.56359	3069	0	14
2021.10.15	20:00:00	1.56355	1.56361	1.56282	1.56320	668	0	14
2021.10.17	20:00:00	1.56248	1.56380	1.56008	1.56184	2181	0	14
2021.10.18	00:00:00	1.56181	1.56520	1.56157	1.56426	4697	0	14
2021.10.18	04:00:00	1.56425	1.56571	1.56355	1.56526	4615	0	14
2021.10.18	08:00:00	1.56530	1.57006	1.56506	1.56990	5399	0	14
2021.10.18	12:00:00	1.56989	1.57180	1.56432	1.56506	7904	0	14
2021.10.18	16:00:00	1.56509	1.56747	1.56509	1.56576	2809	0	14
2021.10.18	20:00:00	1.56580	1.56736	1.56530	1.56609	1372	0	14
2021.10.19	00:00:00	1.56605	1.56641	1.56233	1.56359	4331	0	14
2021.10.19	04:00:00	1.56355	1.56369	1.55826	1.56143	5246	0	14
2021.10.19	08:00:00	1.56147	1.56176	1.56003	1.56078	5404	0	14
2021.10.19	12:00:00	1.56076	1.56187	1.55453	1.55473	7287	0	14
2021.10.19	16:00:00	1.55476	1.55708	1.55457	1.55650	3131	0	14
2021.10.19	20:00:00	1.55649	1.55677	1.55456	1.55598	1591	0	14
2021.10.20	00:00:00	1.55595	1.55802	1.55412	1.55430	4023	0	14
2021.10.20	04:00:00	1.55431	1.55554	1.55216	1.55233	4564	0	14
2021.10.20	08:00:00	1.55236	1.55425	1.55129	1.55353	4024	0	14
2021.10.20	12:00:00	1.55351	1.55422	1.54922	1.54983	6657	0	14
2021.10.20	16:00:00	1.54984	1.55223	1.54912	1.54936	3725	0	14
2021.10.20	20:00:00	1.54940	1.55069	1.54771	1.55047	1812	0	14
2021.10.21	00:00:00	1.55044	1.55045	1.54584	1.54841	3785	0	14
2021.10.21	04:00:00	1.54840	1.55661	1.54831	1.55378	6729	0	14
2021.10.21	08:00:00	1.55379	1.55644	1.55270	1.55355	4350	0	14
2021.10.21	12:00:00	1.55354	1.55557	1.55166	1.55396	8183	0	14
2021.10.21	16:00:00	1.55399	1.55875	1.55388	1.55683	3699	0	14
2021.10.21	20:00:00	1.55681	1.55841	1.55479	1.55746	1867	0	14
2021.10.22	00:00:00	1.55743	1.55934	1.55295	1.55511	5356	0	14
2021.10.22	04:00:00	1.55507	1.55639	1.55207	1.55304	5212	0	14
2021.10.22	08:00:00	1.55308	1.55324	1.54963	1.55011	4627	0	14
2021.10.22	12:00:00	1.55015	1.55995	1.54997	1.55859	9574	0	14
2021.10.22	16:00:00	1.55858	1.55966	1.55704	1.55864	4820	0	14
2021.10.22	20:00:00	1.55865	1.55959	1.55829	1.55912	927	0	14
2021.10.24	20:00:00	1.55833	1.55943	1.55760	1.55835	1248	0	14
2021.10.25	00:00:00	1.55837	1.55938	1.55632	1.55779	4409	0	14
2021.10.25	04:00:00	1.55777	1.55828	1.55424	1.55424	4194	0	14
2021.10.25	08:00:00	1.55428	1.55446	1.55014	1.55040	4901	0	14
2021.10.25	12:00:00	1.55036	1.55233	1.54851	1.54917	7122	0	14
2021.10.25	16:00:00	1.54915	1.54985	1.54893	1.54956	2813	0	14
2021.10.25	20:00:00	1.54955	1.55074	1.54795	1.54941	1268	0	14
2021.10.26	00:00:00	1.54939	1.54939	1.54368	1.54385	4174	0	14
2021.10.26	04:00:00	1.54384	1.54872	1.54315	1.54751	4378	0	14
2021.10.26	08:00:00	1.54752	1.54929	1.54561	1.54602	4661	0	14
2021.10.26	12:00:00	1.54598	1.54670	1.54305	1.54590	7224	0	14
2021.10.26	16:00:00	1.54592	1.54688	1.54427	1.54550	3687	0	14
2021.10.26	20:00:00	1.54548	1.54604	1.54338	1.54355	1920	0	14
2021.10.27	00:00:00	1.54353	1.54451	1.53974	1.54271	4825	0	14
2021.10.27	04:00:00	1.54275	1.54545	1.54126	1.54456	4059	0	14
2021.10.27	08:00:00	1.54453	1.54842	1.54411	1.54574	6134	0	14
2021.10.27	12:00:00	1.54578	1.54826	1.54284	1.54349	8971	0	14
2021.10.27	16:00:00	1.54347	1.54389	1.54096	1.54249	4090	0	14
2021.10.27	20:00:00	1.54251	1.54705	1.54096	1.54639	1877	0	14
2021.10.28	00:00:00	1.54635	1.54936	1.54485	1.54602	5233	0	14
2021.10.28	04:00:00	1.54600	1.54657	1.54171	1.54403	5026	0	14
2021.10.28	08:00:00	1.54406	1.54493	1.54071	1.54185	6278	0	14
2021.10.28	12:00:00	1.54182	1.54997	1.53954	1.54832	11363	0	14
2021.10.28	16:00:00	1.54836	1.55000	1.54634	1.54838	4616	0	14
2021.10.28	20:00:00	1.54839	1.55180	1.54734	1.55110	2200	0	14
2021.10.29	00:00:00	1.55109	1.55254	1.54690	1.54698	5012	0	14
2021.10.29	04:00:00	1.54700	1.54873	1.54511	1.54645	5260	0	14
2021.10.29	08:00:00	1.54643	1.54714	1.54482	1.54546	5601	0	14
2021.10.29	12:00:00	1.54544	1.54641	1.53684	1.53814	11146	0	14
2021.10.29	16:00:00	1.53817	1.53822	1.53576	1.53660	4677	0	14
2021.10.29	20:00:00	1.53662	1.53746	1.53606	1.53695	958	0	14
2021.10.31	20:00:00	1.53801	1.53891	1.53603	1.53707	1562	0	14
2021.11.01	00:00:00	1.53704	1.53960	1.53563	1.53882	3626	0	14
2021.11.01	04:00:00	1.53881	1.54380	1.53864	1.54350	3711	0	14
2021.11.01	08:00:00	1.54351	1.54386	1.53966	1.53966	5184	0	14
2021.11.01	12:00:00	1.53964	1.54102	1.53735	1.53841	6920	0	14
2021.11.01	16:00:00	1.53845	1.54402	1.53797	1.54336	3634	0	14
2021.11.01	20:00:00	1.54339	1.54385	1.54131	1.54235	1957	0	14
2021.11.02	00:00:00	1.54238	1.54890	1.53977	1.54553	5704	0	14
2021.11.02	04:00:00	1.54555	1.55450	1.54546	1.55325	6333	0	14
2021.11.02	08:00:00	1.55329	1.55511	1.55104	1.55415	5955	0	14
2021.11.02	12:00:00	1.55411	1.55915	1.55330	1.55887	7259	0	14
2021.11.02	16:00:00	1.55884	1.56018	1.55792	1.55839	3556	0	14
2021.11.02	20:00:00	1.55843	1.55886	1.55677	1.55712	1604	0	14
2021.11.03	00:00:00	1.55714	1.55983	1.55641	1.55748	2818	0	14
2021.11.03	04:00:00	1.55750	1.55852	1.55477	1.55515	2760	0	14
2021.11.03	08:00:00	1.55517	1.55813	1.55453	1.55718	4817	0	14
2021.11.03	12:00:00	1.55721	1.56043	1.55640	1.55906	7838	0	14
2021.11.03	16:00:00	1.55902	1.56209	1.55710	1.55736	11539	0	14
2021.11.03	20:00:00	1.55738	1.55938	1.55493	1.55507	2375	0	14
2021.11.04	00:00:00	1.55508	1.55748	1.55470	1.55547	2947	0	14
2021.11.04	04:00:00	1.55543	1.55898	1.55457	1.55544	3418	0	14
2021.11.04	08:00:00	1.55540	1.55818	1.55340	1.55773	5884	0	14
2021.11.04	12:00:00	1.55769	1.56203	1.55702	1.55964	9182	0	14
2021.11.04	16:00:00	1.55965	1.56242	1.55934	1.56072	4482	0	14
2021.11.04	20:00:00	1.56073	1.56179	1.55954	1.55980	1408	0	14
2021.11.05	00:00:00	1.55981	1.56486	1.55930	1.56110	4917	0	14
2021.11.05	04:00:00	1.56114	1.56487	1.56085	1.56438	3471	0	14
2021.11.05	08:00:00	1.56441	1.56669	1.56356	1.56466	5888	0	14
2021.11.05	12:00:00	1.56462	1.56534	1.55782	1.55970	10258	0	14
2021.11.05	16:00:00	1.55969	1.56314	1.55932	1.56275	4696	0	14
2021.11.05	20:00:00	1.56272	1.56367	1.56241	1.56268	1027	0	14
2021.11.07	20:00:00	1.56180	1.56420	1.55910	1.56420	1236	0	14
2021.11.08	00:00:00	1.56418	1.56479	1.56213	1.56232	2995	0	14
2021.11.08	04:00:00	1.56234	1.56338	1.56072	1.56127	2952	0	14
2021.11.08	08:00:00	1.56129	1.56462	1.56021	1.56224	4932	0	14
2021.11.08	12:00:00	1.56226	1.56378	1.55865	1.56169	6372	0	14
2021.11.08	16:00:00	1.56171	1.56205	1.55968	1.56081	3314	0	14
2021.11.08	20:00:00	1.56078	1.56278	1.55956	1.56271	2059	0	14
2021.11.09	00:00:00	1.56267	1.56778	1.56257	1.56551	3965	0	14
2021.11.09	04:00:00	1.56547	1.56592	1.56161	1.56332	3913	0	14
2021.11.09	08:00:00	1.56335	1.56348	1.55968	1.56314	4906	0	14
2021.11.09	12:00:00	1.56317	1.57121	1.56291	1.57106	8321	0	14
2021.11.09	16:00:00	1.57104	1.57300	1.57055	1.57130	5328	0	14
2021.11.09	20:00:00	1.57134	1.57256	1.56954	1.57183	2298	0	14
2021.11.10	00:00:00	1.57182	1.57368	1.57125	1.57256	3101	0	14
2021.11.10	04:00:00	1.57252	1.57453	1.57100	1.57124	3637	0	14
2021.11.10	08:00:00	1.57126	1.57198	1.56770	1.56978	5574	0	14
2021.11.10	12:00:00	1.56975	1.57143	1.56407	1.56509	11008	0	14
2021.11.10	16:00:00	1.56511	1.56682	1.56383	1.56605	8282	0	14
2021.11.10	20:00:00	1.56601	1.56728	1.56503	1.56602	3046	0	14
2021.11.11	00:00:00	1.56601	1.57155	1.56475	1.57075	5636	0	14
2021.11.11	04:00:00	1.57071	1.57208	1.56880	1.56928	3917	0	14
2021.11.11	08:00:00	1.56926	1.57353	1.56887	1.57104	6438	0	14
2021.11.11	12:00:00	1.57100	1.57139	1.56758	1.56953	6773	0	14
2021.11.11	16:00:00	1.56951	1.57138	1.56859	1.56913	3728	0	14
2021.11.11	20:00:00	1.56912	1.57067	1.56704	1.57015	1859	0	14
2021.11.12	00:00:00	1.57016	1.57183	1.56864	1.57055	3429	0	14
2021.11.12	04:00:00	1.57058	1.57079	1.56715	1.56718	3175	0	14
2021.11.12	08:00:00	1.56721	1.56937	1.56666	1.56920	5225	0	14
2021.11.12	12:00:00	1.56918	1.56949	1.56314	1.56324	7287	0	14
2021.11.12	16:00:00	1.56328	1.56402	1.56045	1.56101	3946	0	14
2021.11.12	20:00:00	1.56103	1.56138	1.56006	1.56071	1197	0	14
2021.11.14	20:00:00	1.56152	1.56153	1.55924	1.56039	824	0	14
2021.11.15	00:00:00	1.56043	1.56249	1.56026	1.56105	3002	0	14
2021.11.15	04:00:00	1.56107	1.56123	1.55679	1.55688	2654	0	14
2021.11.15	08:00:00	1.55684	1.55768	1.55355	1.55430	4960	0	14
2021.11.15	12:00:00	1.55433	1.55527	1.55149	1.55166	6145	0	14
2021.11.15	16:00:00	1.55169	1.55210	1.54743	1.54881	4984	0	14
2021.11.15	20:00:00	1.54879	1.54910	1.54533	1.54734	2756	0	14
2021.11.16	00:00:00	1.54731	1.54842	1.54483	1.54674	4115	0	14
2021.11.16	04:00:00	1.54676	1.55078	1.54653	1.55006	3982	0	14
2021.11.16	08:00:00	1.55010	1.55041	1.54742	1.54789	5325	0	14
2021.11.16	12:00:00	1.54790	1.55159	1.54760	1.55114	8596	0	14
2021.11.16	16:00:00	1.55110	1.55173	1.54918	1.54995	4668	0	14
2021.11.16	20:00:00	1.54994	1.55132	1.54869	1.55015	3058	0	14
2021.11.17	00:00:00	1.55013	1.55522	1.54983	1.55163	5364	0	14
2021.11.17	04:00:00	1.55162	1.55260	1.54860	1.54949	4783	0	14
2021.11.17	08:00:00	1.54946	1.55552	1.54917	1.55279	5779	0	14
2021.11.17	12:00:00	1.55281	1.55614	1.55091	1.55418	6990	0	14
2021.11.17	16:00:00	1.55421	1.55840	1.55397	1.55827	4980	0	14
2021.11.17	20:00:00	1.55826	1.55855	1.55683	1.55704	2280	0	14
2021.11.18	00:00:00	1.55706	1.56152	1.55688	1.55843	4450	0	14
2021.11.18	04:00:00	1.55842	1.55851	1.55278	1.55482	3649	0	14
2021.11.18	08:00:00	1.55487	1.55740	1.55368	1.55673	5142	0	14
2021.11.18	12:00:00	1.55676	1.56481	1.55593	1.56324	8266	0	14
2021.11.18	16:00:00	1.56327	1.56379	1.56147	1.56277	4412	0	14
2021.11.18	20:00:00	1.56279	1.56314	1.56059	1.56226	2166	0	14
2021.11.19	00:00:00	1.56229	1.56285	1.55969	1.56129	3147	0	14
2021.11.19	04:00:00	1.56128	1.56171	1.55746	1.55763	2756	0	14
2021.11.19	08:00:00	1.55759	1.56149	1.55605	1.55966	9996	0	14
2021.11.19	12:00:00	1.55964	1.56030	1.55609	1.56010	10539	0	14
2021.11.19	16:00:00	1.56006	1.56091	1.55868	1.56027	5302	0	14
2021.11.19	20:00:00	1.56026	1.56105	1.55887	1.55928	1849	0	14
2021.11.21	20:00:00	1.55902	1.56067	1.55816	1.55915	965	0	14
2021.11.22	00:00:00	1.55912	1.56036	1.55590	1.55591	4244	0	14
2021.11.22	04:00:00	1.55594	1.55595	1.55321	1.55342	3897	0	14
2021.11.22	08:00:00	1.55345	1.55590	1.55293	1.55361	6844	0	14
2021.11.22	12:00:00	1.55357	1.55425	1.54915	1.55197	9836	0	14
2021.11.22	16:00:00	1.55199	1.55671	1.55181	1.55445	5321	0	14
2021.11.22	20:00:00	1.55444	1.55592	1.55390	1.55529	2446	0	14
2021.11.23	00:00:00	1.55531	1.55581	1.55335	1.55483	3594	0	14
2021.11.23	04:00:00	1.55482	1.55830	1.55458	1.55687	4533	0	14
2021.11.23	08:00:00	1.55690	1.56185	1.55664	1.55766	8876	0	14
2021.11.23	12:00:00	1.55762	1.56062	1.55536	1.56026	9265	0	14
2021.11.23	16:00:00	1.56028	1.56274	1.55691	1.55729	6374	0	14
2021.11.23	20:00:00	1.55727	1.55765	1.55520	1.55683	2480	0	14
2021.11.24	00:00:00	1.55685	1.55929	1.55541	1.55915	5261	0	14
2021.11.24	04:00:00	1.55916	1.56107	1.55677	1.55810	4151	0	14
2021.11.24	08:00:00	1.55812	1.55855	1.55216	1.55521	7364	0	14
2021.11.24	12:00:00	1.55519	1.55869	1.55459	1.55682	10883	0	14
2021.11.24	16:00:00	1.55684	1.55748	1.55465	1.55699	5430	0	14
2021.11.24	20:00:00	1.55702	1.55722	1.55487	1.55549	2062	0	14
2021.11.25	00:00:00	1.55546	1.55703	1.55500	1.55664	3189	0	14
2021.11.25	04:00:00	1.55665	1.55791	1.55621	1.55696	2279	0	14
2021.11.25	08:00:00	1.55695	1.56231	1.55688	1.56046	4480	0	14
2021.11.25	12:00:00	1.56042	1.56307	1.55882	1.55929	4370	0	14
2021.11.25	16:00:00	1.55925	1.56017	1.55802	1.55920	4916	0	14
2021.11.25	20:00:00	1.55915	1.56254	1.55582	1.56249	3295	0	14
2021.11.26	00:00:00	1.56252	1.57290	1.56180	1.57080	7344	0	14
2021.11.26	04:00:00	1.57078	1.57867	1.57036	1.57719	7102	0	14
2021.11.26	08:00:00	1.57722	1.58357	1.57485	1.57963	14375	0	14
2021.11.26	12:00:00	1.57967	1.58814	1.57802	1.58791	6864	0	14
2021.11.26	16:00:00	1.58793	1.59030	1.58338	1.58889	7784	0	14
2021.11.26	20:00:00	1.58885	1.59063	1.58418	1.58778	1883	0	90
