Date,Time,Open,High,Low,Close
2021-12-08,00:00:00,1.58259,1.58463,1.58049,1.5817
2021-12-08,04:00:00,1.58166,1.58594,1.58136,1.58312
2021-12-08,08:00:00,1.58316,1.58626,1.57965,1.58004
2021-12-08,12:00:00,1.58008,1.58525,1.5793,1.58227
2021-12-08,16:00:00,1.58224,1.58396,1.57959,1.58111
2021-12-08,20:00:00,1.58107,1.58309,1.58035,1.58238
2021-12-09,00:00:00,1.58236,1.58362,1.5808,1.58162
2021-12-09,04:00:00,1.58161,1.58196,1.5769,1.5795
2021-12-09,08:00:00,1.57952,1.58533,1.57877,1.58466
2021-12-09,12:00:00,1.58465,1.5853,1.57876,1.57984
2021-12-09,16:00:00,1.57983,1.5806,1.57839,1.5798
2021-12-09,20:00:00,1.57976,1.58076,1.57805,1.58009
2021-12-10,00:00:00,1.58006,1.58266,1.57767,1.57852
2021-12-10,04:00:00,1.57853,1.58219,1.57814,1.5796
2021-12-10,08:00:00,1.57962,1.57964,1.57422,1.5748
2021-12-10,12:00:00,1.57478,1.57733,1.57179,1.57661
2021-12-10,16:00:00,1.57657,1.57952,1.57608,1.57785
2021-12-10,20:00:00,1.57782,1.57855,1.57708,1.5778
2021-12-12,20:00:00,1.57812,1.57909,1.5766,1.5783
2021-12-13,00:00:00,1.57832,1.57937,1.57507,1.5752
2021-12-13,04:00:00,1.57519,1.5793,1.57363,1.57848
2021-12-13,08:00:00,1.5785,1.58097,1.57718,1.57948
2021-12-13,12:00:00,1.57945,1.58703,1.57897,1.58481
2021-12-13,16:00:00,1.5848,1.58677,1.58116,1.58159
2021-12-13,20:00:00,1.5816,1.5831,1.58009,1.58204
2021-12-14,00:00:00,1.582,1.59072,1.58181,1.58816
2021-12-14,04:00:00,1.58818,1.58885,1.58211,1.58241
2021-12-14,08:00:00,1.58243,1.58957,1.58008,1.58643
2021-12-14,12:00:00,1.58644,1.59046,1.58368,1.58406
2021-12-14,16:00:00,1.58405,1.58714,1.58243,1.58403
2021-12-14,20:00:00,1.58406,1.58531,1.583,1.58457
2021-12-15,00:00:00,1.58455,1.58569,1.58345,1.58387
2021-12-15,04:00:00,1.58386,1.58465,1.58123,1.582
2021-12-15,08:00:00,1.58196,1.5826,1.57934,1.58062
2021-12-15,12:00:00,1.58064,1.58355,1.5747,1.57986
2021-12-15,16:00:00,1.5799,1.58296,1.57574,1.57797
2021-12-15,20:00:00,1.57793,1.57793,1.57331,1.57561
2021-12-16,00:00:00,1.57564,1.57931,1.57161,1.57683
2021-12-16,04:00:00,1.57682,1.57845,1.5743,1.57583
2021-12-16,08:00:00,1.57579,1.57638,1.56644,1.56713
2021-12-16,12:00:00,1.5671,1.57686,1.5659,1.57232
2021-12-16,16:00:00,1.57235,1.57942,1.57101,1.57903
2021-12-16,20:00:00,1.57907,1.58042,1.57529,1.57948
2021-12-17,00:00:00,1.57945,1.58185,1.57646,1.58168
2021-12-17,04:00:00,1.58166,1.58386,1.57982,1.58091
2021-12-17,08:00:00,1.58089,1.58295,1.57843,1.58109
2021-12-17,12:00:00,1.58105,1.58384,1.57633,1.57642
2021-12-17,16:00:00,1.57645,1.57877,1.5753,1.57691
2021-12-17,20:00:00,1.57693,1.57789,1.57593,1.57688
2021-12-19,20:00:00,1.57504,1.5807,1.57448,1.57945
2021-12-20,00:00:00,1.57942,1.58144,1.57819,1.58098
2021-12-20,04:00:00,1.58097,1.5885,1.57999,1.58687
2021-12-20,08:00:00,1.58691,1.58995,1.58374,1.58462
2021-12-20,12:00:00,1.58459,1.58843,1.58425,1.58802
2021-12-20,16:00:00,1.58805,1.58899,1.584,1.58559
2021-12-20,20:00:00,1.58561,1.58698,1.58475,1.58602
2021-12-21,00:00:00,1.58601,1.58819,1.58438,1.58623
2021-12-21,04:00:00,1.58627,1.5883,1.58334,1.58768
2021-12-21,08:00:00,1.58769,1.58769,1.58023,1.582
2021-12-21,12:00:00,1.58197,1.58474,1.57846,1.57919
2021-12-21,16:00:00,1.57917,1.57992,1.57564,1.57687
2021-12-21,20:00:00,1.57686,1.57924,1.57459,1.57914
2021-12-22,00:00:00,1.57917,1.58136,1.57749,1.58117
2021-12-22,04:00:00,1.58114,1.58298,1.57764,1.57801
2021-12-22,08:00:00,1.57799,1.57939,1.57538,1.57771
2021-12-22,12:00:00,1.57773,1.57785,1.57,1.57198
2021-12-22,16:00:00,1.57201,1.57329,1.5685,1.57069
2021-12-22,20:00:00,1.57071,1.57116,1.56838,1.57056
2021-12-23,00:00:00,1.5706,1.57566,1.57033,1.57376
2021-12-23,04:00:00,1.57379,1.57382,1.56748,1.56778
2021-12-23,08:00:00,1.56781,1.56784,1.56293,1.56407
2021-12-23,12:00:00,1.56406,1.56611,1.56117,1.56146
2021-12-23,16:00:00,1.56142,1.5644,1.56137,1.56362
2021-12-23,20:00:00,1.56366,1.56614,1.56169,1.56552
2021-12-24,00:00:00,1.56555,1.56725,1.56411,1.5671
2021-12-24,04:00:00,1.56711,1.56719,1.56559,1.56589
2021-12-24,08:00:00,1.56593,1.56676,1.56522,1.56526
2021-12-24,12:00:00,1.56529,1.56741,1.56392,1.5646
2021-12-24,16:00:00,1.56442,1.56722,1.56172,1.563
2021-12-26,20:00:00,1.56442,1.56605,1.5633,1.56605
2021-12-27,00:00:00,1.56618,1.56618,1.56304,1.56426
2021-12-27,04:00:00,1.56428,1.56837,1.56412,1.5674
2021-12-27,08:00:00,1.56738,1.56957,1.56622,1.56803
2021-12-27,12:00:00,1.568,1.56889,1.56279,1.56379
2021-12-27,16:00:00,1.56382,1.56614,1.56359,1.56424
2021-12-27,20:00:00,1.56422,1.56609,1.5627,1.56559
2021-12-28,00:00:00,1.56557,1.56607,1.56396,1.56526
2021-12-28,04:00:00,1.56527,1.56527,1.56283,1.56376
2021-12-28,08:00:00,1.56373,1.56455,1.56204,1.56258
2021-12-28,12:00:00,1.56263,1.56402,1.55936,1.56228
2021-12-28,16:00:00,1.56232,1.56547,1.5623,1.56314
2021-12-28,20:00:00,1.56316,1.56513,1.56253,1.56425
2021-12-29,00:00:00,1.56426,1.56635,1.56297,1.56331
2021-12-29,04:00:00,1.56328,1.56575,1.56209,1.56215
2021-12-29,08:00:00,1.56219,1.56523,1.55938,1.56389
2021-12-29,12:00:00,1.56385,1.56704,1.56265,1.56334
2021-12-29,16:00:00,1.5633,1.56646,1.56205,1.564
2021-12-29,20:00:00,1.56398,1.56565,1.5619,1.56492
2021-12-30,00:00:00,1.56494,1.56494,1.56122,1.56204
2021-12-30,04:00:00,1.562,1.56257,1.55941,1.55941
2021-12-30,08:00:00,1.55939,1.55948,1.55693,1.55896
2021-12-30,12:00:00,1.55894,1.56244,1.55665,1.56177
2021-12-30,16:00:00,1.56181,1.56221,1.5588,1.56109
2021-12-30,20:00:00,1.56108,1.56275,1.55865,1.56168
2021-12-31,00:00:00,1.56167,1.56246,1.55979,1.56016
2021-12-31,04:00:00,1.56015,1.56058,1.55718,1.55719
2021-12-31,08:00:00,1.55716,1.56126,1.5561,1.56106
2021-12-31,12:00:00,1.56104,1.56745,1.56055,1.56419
2021-12-31,16:00:00,1.56417,1.56618,1.56327,1.56584
2022-01-02,20:00:00,1.56351,1.56585,1.56276,1.56475
2022-01-03,00:00:00,1.56474,1.56691,1.56164,1.56545
2022-01-03,04:00:00,1.56544,1.56546,1.56271,1.56295
2022-01-03,08:00:00,1.56292,1.56771,1.5608,1.56674
2022-01-03,12:00:00,1.56672,1.57294,1.56629,1.57127
2022-01-03,16:00:00,1.5713,1.57176,1.56725,1.57086
2022-01-03,20:00:00,1.57088,1.57238,1.56942,1.57054
2022-01-04,00:00:00,1.5705,1.57189,1.56824,1.56846
2022-01-04,04:00:00,1.56841,1.56841,1.56557,1.56642
2022-01-04,08:00:00,1.56644,1.5678,1.56506,1.5664
2022-01-04,12:00:00,1.56638,1.56957,1.56042,1.56062
2022-01-04,16:00:00,1.56066,1.56274,1.55854,1.55854
2022-01-04,20:00:00,1.55853,1.55959,1.55699,1.55863
2022-01-05,00:00:00,1.55858,1.56258,1.55741,1.56118
2022-01-05,04:00:00,1.5612,1.56321,1.56033,1.5617
2022-01-05,08:00:00,1.56166,1.56296,1.5591,1.55956
2022-01-05,12:00:00,1.55952,1.56188,1.55768,1.55929
2022-01-05,16:00:00,1.55932,1.56669,1.55892,1.56577
2022-01-05,20:00:00,1.5658,1.5674,1.56467,1.56642
2022-01-06,00:00:00,1.56644,1.57341,1.56631,1.57333
2022-01-06,04:00:00,1.57334,1.57764,1.57322,1.57749
2022-01-06,08:00:00,1.57745,1.58108,1.57631,1.57816
2022-01-06,12:00:00,1.57819,1.58227,1.57646,1.57784
2022-01-06,16:00:00,1.57781,1.57886,1.57512,1.57534
2022-01-06,20:00:00,1.5753,1.57744,1.57449,1.5769
2022-01-07,00:00:00,1.57694,1.57714,1.57401,1.57665
2022-01-07,04:00:00,1.57661,1.58094,1.5766,1.58021
2022-01-07,08:00:00,1.58025,1.58288,1.57895,1.57976
2022-01-07,12:00:00,1.57979,1.58537,1.57865,1.58377
2022-01-07,16:00:00,1.58379,1.58414,1.58015,1.5815
2022-01-07,20:00:00,1.58147,1.58223,1.5813,1.58183
2022-01-09,20:00:00,1.5818,1.5827,1.58045,1.58154
2022-01-10,00:00:00,1.58149,1.58167,1.57617,1.57679
2022-01-10,04:00:00,1.57676,1.57676,1.57375,1.57417
2022-01-10,08:00:00,1.57419,1.57804,1.57304,1.57491
2022-01-10,12:00:00,1.57488,1.5836,1.57397,1.58057
2022-01-10,16:00:00,1.5806,1.58182,1.57851,1.57918
2022-01-10,20:00:00,1.57914,1.58014,1.57699,1.57788
2022-01-11,00:00:00,1.57787,1.58012,1.57601,1.57737
2022-01-11,04:00:00,1.5774,1.58112,1.57666,1.57741
2022-01-11,08:00:00,1.57744,1.58073,1.5768,1.57946
2022-01-11,12:00:00,1.57949,1.58234,1.57826,1.5794
2022-01-11,16:00:00,1.57937,1.5804,1.57579,1.5768
2022-01-11,20:00:00,1.57677,1.57713,1.57411,1.57641
2022-01-12,00:00:00,1.5764,1.5776,1.57557,1.57563
2022-01-12,04:00:00,1.57561,1.57701,1.57448,1.57637
2022-01-12,08:00:00,1.57633,1.5784,1.57495,1.57566
2022-01-12,12:00:00,1.57569,1.57651,1.56902,1.57113
2022-01-12,16:00:00,1.57117,1.57201,1.56996,1.57015
2022-01-12,20:00:00,1.57012,1.57115,1.56905,1.57093
2022-01-13,00:00:00,1.57096,1.57271,1.56971,1.56987
2022-01-13,04:00:00,1.56991,1.57137,1.56915,1.57017
2022-01-13,08:00:00,1.57013,1.57095,1.5682,1.57008
2022-01-13,12:00:00,1.57005,1.57153,1.56883,1.57019
2022-01-13,16:00:00,1.57021,1.57355,1.56942,1.57207
2022-01-13,20:00:00,1.57211,1.5743,1.57162,1.57344
2022-01-14,00:00:00,1.57348,1.57835,1.57333,1.57703
2022-01-14,04:00:00,1.57704,1.57707,1.57383,1.57452
2022-01-14,08:00:00,1.57454,1.57702,1.57255,1.57698
2022-01-14,12:00:00,1.57696,1.58149,1.57658,1.58075
2022-01-14,16:00:00,1.58078,1.58484,1.57921,1.58361
2022-01-14,20:00:00,1.58363,1.58389,1.58135,1.58233
2022-01-16,20:00:00,1.58071,1.58222,1.57924,1.58122
2022-01-17,00:00:00,1.5812,1.58486,1.58104,1.58328
2022-01-17,04:00:00,1.58331,1.58551,1.58275,1.58282
2022-01-17,08:00:00,1.58284,1.58422,1.57978,1.5808
2022-01-17,12:00:00,1.58083,1.58194,1.57936,1.58131
2022-01-17,16:00:00,1.58133,1.58296,1.58098,1.58147
2022-01-17,20:00:00,1.5815,1.58289,1.58015,1.58214
2022-01-18,00:00:00,1.58217,1.5859,1.57968,1.58532
2022-01-18,04:00:00,1.58536,1.58717,1.58219,1.58285
2022-01-18,08:00:00,1.58288,1.58595,1.58268,1.5844
2022-01-18,12:00:00,1.58438,1.58496,1.57776,1.57793
2022-01-18,16:00:00,1.5779,1.57901,1.57609,1.57655
2022-01-18,20:00:00,1.57651,1.57768,1.57486,1.57623
2022-01-19,00:00:00,1.57619,1.57784,1.5739,1.57646
2022-01-19,04:00:00,1.57643,1.57866,1.57452,1.57803
2022-01-19,08:00:00,1.57804,1.57863,1.5719,1.57207
2022-01-19,12:00:00,1.57211,1.57291,1.56693,1.57098
2022-01-19,16:00:00,1.57094,1.5725,1.56878,1.57112
2022-01-19,20:00:00,1.5711,1.57343,1.57047,1.57174
2022-01-20,00:00:00,1.57183,1.57202,1.56525,1.56905
2022-01-20,04:00:00,1.56901,1.57154,1.56817,1.57031
2022-01-20,08:00:00,1.57027,1.57091,1.56548,1.56605
2022-01-20,12:00:00,1.56607,1.5668,1.55941,1.56032
2022-01-20,16:00:00,1.56029,1.5626,1.55868,1.56198
2022-01-20,20:00:00,1.56199,1.56949,1.56181,1.56752
2022-01-21,00:00:00,1.56763,1.57646,1.5675,1.57479
2022-01-21,04:00:00,1.57482,1.57602,1.57344,1.57389
2022-01-21,08:00:00,1.57392,1.57859,1.57331,1.57479
2022-01-21,12:00:00,1.57478,1.57926,1.573,1.57594
2022-01-21,16:00:00,1.5759,1.58083,1.57367,1.58031
2022-01-21,20:00:00,1.58028,1.5815,1.57943,1.58065
2022-01-23,20:00:00,1.58039,1.58089,1.57766,1.57777
2022-01-24,00:00:00,1.57788,1.57965,1.57689,1.57773
2022-01-24,04:00:00,1.5777,1.58282,1.57723,1.58096
2022-01-24,08:00:00,1.58098,1.58823,1.57927,1.58487
2022-01-24,12:00:00,1.5849,1.59382,1.58432,1.59077
2022-01-24,16:00:00,1.59081,1.59453,1.58778,1.58797
2022-01-24,20:00:00,1.58796,1.58802,1.58262,1.58271
2022-01-25,00:00:00,1.58284,1.5849,1.57675,1.58349
2022-01-25,04:00:00,1.58352,1.5864,1.58238,1.58238
2022-01-25,08:00:00,1.58234,1.58463,1.57805,1.58129
2022-01-25,12:00:00,1.58126,1.58294,1.57551,1.57894
2022-01-25,16:00:00,1.57898,1.58156,1.57661,1.57668
2022-01-25,20:00:00,1.57665,1.58046,1.57646,1.57878
2022-01-26,00:00:00,1.57889,1.58068,1.57802,1.57934
2022-01-26,04:00:00,1.57937,1.57974,1.57723,1.57824
2022-01-26,08:00:00,1.57821,1.57831,1.57145,1.57183
2022-01-26,12:00:00,1.57185,1.57745,1.57177,1.57545
2022-01-26,16:00:00,1.57542,1.58136,1.57296,1.57945
2022-01-26,20:00:00,1.57942,1.58459,1.5775,1.5783
2022-01-27,00:00:00,1.57841,1.5876,1.57835,1.58472
2022-01-27,04:00:00,1.58476,1.58816,1.58393,1.58412
2022-01-27,08:00:00,1.58413,1.58469,1.577,1.57708
2022-01-27,12:00:00,1.57705,1.58154,1.57422,1.58146
2022-01-27,16:00:00,1.58142,1.58616,1.5805,1.58567
2022-01-27,20:00:00,1.58564,1.58662,1.58265,1.58397
2022-01-28,00:00:00,1.58411,1.58553,1.58269,1.58451
2022-01-28,04:00:00,1.58448,1.58772,1.58382,1.58654
2022-01-28,08:00:00,1.58658,1.59718,1.58607,1.59501
2022-01-28,12:00:00,1.59499,1.59786,1.59285,1.5957
2022-01-28,16:00:00,1.59566,1.59772,1.5936,1.59606
2022-01-28,20:00:00,1.59603,1.59603,1.59321,1.59398
2022-01-30,20:00:00,1.59351,1.59505,1.59173,1.59363
2022-01-31,00:00:00,1.59389,1.59489,1.59038,1.59267
2022-01-31,04:00:00,1.59263,1.59314,1.58507,1.5859
2022-01-31,08:00:00,1.58588,1.58761,1.58259,1.58339
2022-01-31,12:00:00,1.58335,1.59167,1.58142,1.58996
2022-01-31,16:00:00,1.58992,1.59188,1.58606,1.58936
2022-01-31,20:00:00,1.58933,1.59103,1.58778,1.58863
2022-02-01,00:00:00,1.58867,1.59651,1.58722,1.59605
2022-02-01,04:00:00,1.59602,1.5962,1.58865,1.59054
2022-02-01,08:00:00,1.59057,1.5907,1.58702,1.58801
2022-02-01,12:00:00,1.58799,1.58989,1.58107,1.58164
2022-02-01,16:00:00,1.58163,1.58216,1.58024,1.58127
2022-02-01,20:00:00,1.58131,1.58207,1.57818,1.58008
2022-02-02,00:00:00,1.58018,1.58163,1.57785,1.58096
2022-02-02,04:00:00,1.58091,1.58118,1.5787,1.58047
2022-02-02,08:00:00,1.58046,1.58465,1.57985,1.58298
2022-02-02,12:00:00,1.58293,1.58685,1.58201,1.58572
2022-02-02,16:00:00,1.58575,1.58651,1.58279,1.5829
2022-02-02,20:00:00,1.58287,1.58698,1.58233,1.58668
2022-02-03,00:00:00,1.58677,1.58763,1.58544,1.58583
2022-02-03,04:00:00,1.58579,1.58716,1.58416,1.58437
2022-02-03,08:00:00,1.58439,1.58697,1.58326,1.5855
2022-02-03,12:00:00,1.58549,1.59847,1.58337,1.59711
2022-02-03,16:00:00,1.59707,1.60353,1.59654,1.60287
2022-02-03,20:00:00,1.60283,1.6039,1.59977,1.60092
2022-02-04,00:00:00,1.60102,1.60562,1.59994,1.6043
2022-02-04,04:00:00,1.60426,1.61177,1.60342,1.61153
2022-02-04,08:00:00,1.61157,1.62017,1.60852,1.61897
2022-02-04,12:00:00,1.61893,1.62174,1.61513,1.62101
2022-02-04,16:00:00,1.62103,1.62246,1.61765,1.61796
2022-02-04,20:00:00,1.61798,1.61925,1.61726,1.61793
2022-02-06,20:00:00,1.61681,1.61826,1.61566,1.61771
2022-02-07,00:00:00,1.61788,1.61993,1.61483,1.6157
2022-02-07,04:00:00,1.61571,1.61579,1.60906,1.60918
2022-02-07,08:00:00,1.60917,1.61363,1.60858,1.61222
2022-02-07,12:00:00,1.61218,1.61235,1.60512,1.60786
2022-02-07,16:00:00,1.60783,1.60935,1.60434,1.60517
2022-02-07,20:00:00,1.60514,1.6066,1.60369,1.60503
2022-02-08,00:00:00,1.60513,1.60558,1.60125,1.60223
2022-02-08,04:00:00,1.6022,1.60686,1.60125,1.60163
2022-02-08,08:00:00,1.6016,1.60587,1.59752,1.60412
2022-02-08,12:00:00,1.60414,1.60553,1.59969,1.60211
2022-02-08,16:00:00,1.60208,1.60226,1.59904,1.59966
2022-02-08,20:00:00,1.59963,1.59995,1.59634,1.59745
2022-02-09,00:00:00,1.59767,1.59797,1.59534,1.59609
2022-02-09,04:00:00,1.59606,1.59647,1.59379,1.59456
2022-02-09,08:00:00,1.5946,1.59663,1.59187,1.59217
2022-02-09,12:00:00,1.59215,1.59383,1.59002,1.59122
2022-02-09,16:00:00,1.5912,1.59256,1.59067,1.59098
2022-02-09,20:00:00,1.59102,1.59156,1.58934,1.59114
2022-02-10,00:00:00,1.59126,1.59509,1.59036,1.59417
2022-02-10,04:00:00,1.59421,1.59426,1.58999,1.59028
2022-02-10,08:00:00,1.59031,1.59233,1.58809,1.58817
2022-02-10,12:00:00,1.58819,1.59463,1.58395,1.58441
2022-02-10,16:00:00,1.58445,1.59708,1.58402,1.59693
2022-02-10,20:00:00,1.59689,1.59863,1.59232,1.59327
2022-02-11,00:00:00,1.59336,1.59776,1.59333,1.59556
2022-02-11,04:00:00,1.59555,1.60034,1.59493,1.59801
2022-02-11,08:00:00,1.59804,1.59923,1.59533,1.59636
2022-02-11,12:00:00,1.5964,1.597,1.58617,1.58872
2022-02-11,16:00:00,1.58869,1.59143,1.5864,1.59063
2022-02-11,20:00:00,1.59067,1.59136,1.58827,1.59027
2022-02-13,20:00:00,1.59007,1.59097,1.58829,1.59052
2022-02-14,00:00:00,1.59063,1.59375,1.59021,1.59359
2022-02-14,04:00:00,1.5936,1.59433,1.59069,1.59181
2022-02-14,08:00:00,1.59184,1.59598,1.59173,1.5937
2022-02-14,12:00:00,1.59367,1.59414,1.58603,1.58806
2022-02-14,16:00:00,1.58804,1.58918,1.58363,1.58607
2022-02-14,20:00:00,1.58611,1.58688,1.5841,1.58505
2022-02-15,00:00:00,1.58515,1.58829,1.58448,1.58809
2022-02-15,04:00:00,1.58805,1.59326,1.58696,1.59031
2022-02-15,08:00:00,1.59027,1.59073,1.58459,1.58955
2022-02-15,12:00:00,1.58958,1.59191,1.58763,1.59021
2022-02-15,16:00:00,1.59017,1.59148,1.58797,1.58816
2022-02-15,20:00:00,1.5882,1.59027,1.58678,1.5884
2022-02-16,00:00:00,1.58849,1.58871,1.58502,1.58628
2022-02-16,04:00:00,1.58626,1.58712,1.5839,1.58544
2022-02-16,08:00:00,1.5854,1.58774,1.58469,1.5861
2022-02-16,12:00:00,1.58614,1.58704,1.58386,1.58506
2022-02-16,16:00:00,1.58502,1.58555,1.5812,1.58132
2022-02-16,20:00:00,1.5813,1.582,1.57912,1.581
2022-02-17,00:00:00,1.58112,1.58415,1.57731,1.58385
2022-02-17,04:00:00,1.58381,1.58474,1.57837,1.57858
2022-02-17,08:00:00,1.57854,1.58203,1.57724,1.57752
2022-02-17,12:00:00,1.57756,1.5802,1.57562,1.57921
2022-02-17,16:00:00,1.57925,1.57999,1.57752,1.57977
2022-02-17,20:00:00,1.57974,1.58196,1.57884,1.58096
2022-02-18,00:00:00,1.58106,1.58271,1.5778,1.57797
2022-02-18,04:00:00,1.57795,1.5792,1.57552,1.57573
2022-02-18,08:00:00,1.57576,1.57776,1.57335,1.57686
2022-02-18,12:00:00,1.57688,1.58048,1.57372,1.58014
2022-02-18,16:00:00,1.58018,1.58083,1.57619,1.57704
2022-02-18,20:00:00,1.577,1.57815,1.57643,1.57772
2022-02-20,20:00:00,1.57659,1.57881,1.57545,1.57776
2022-02-21,00:00:00,1.57786,1.57852,1.57526,1.57632
2022-02-21,04:00:00,1.57634,1.57679,1.57362,1.57615
2022-02-21,08:00:00,1.57612,1.57763,1.57371,1.57645
2022-02-21,12:00:00,1.57644,1.57699,1.57074,1.57126
2022-02-21,16:00:00,1.57124,1.57389,1.57093,1.57279
2022-02-21,20:00:00,1.57292,1.575,1.57146,1.57397
2022-02-22,00:00:00,1.57411,1.5752,1.57014,1.57079
2022-02-22,04:00:00,1.57077,1.57082,1.56781,1.57006
2022-02-22,08:00:00,1.57009,1.57218,1.56928,1.57088
2022-02-22,12:00:00,1.57091,1.5746,1.56793,1.56903
2022-02-22,16:00:00,1.56906,1.57219,1.56783,1.56971
2022-02-22,20:00:00,1.56968,1.57026,1.56714,1.56751
2022-02-23,00:00:00,1.56757,1.56975,1.56577,1.56709
2022-02-23,04:00:00,1.56708,1.56797,1.56409,1.56536
2022-02-23,08:00:00,1.56534,1.56585,1.56098,1.56246
2022-02-23,12:00:00,1.56242,1.56388,1.55793,1.56332
2022-02-23,16:00:00,1.56334,1.56389,1.55968,1.56278
2022-02-23,20:00:00,1.56281,1.56482,1.56165,1.564
2022-02-24,00:00:00,1.56411,1.56763,1.56353,1.56398
2022-02-24,04:00:00,1.56403,1.56744,1.56035,1.56659
2022-02-24,08:00:00,1.56663,1.56787,1.55543,1.5578
2022-02-24,12:00:00,1.55783,1.5664,1.55675,1.56569
2022-02-24,16:00:00,1.56558,1.56642,1.5616,1.56292
2022-02-24,20:00:00,1.56296,1.56491,1.56005,1.56267
2022-02-25,00:00:00,1.56281,1.56813,1.56101,1.56111
2022-02-25,04:00:00,1.56115,1.56172,1.55477,1.55538
2022-02-25,08:00:00,1.55542,1.55625,1.55145,1.55316
2022-02-25,12:00:00,1.55319,1.55807,1.55206,1.55633
2022-02-25,16:00:00,1.55635,1.56029,1.55555,1.55727
2022-02-25,20:00:00,1.55728,1.55916,1.55683,1.55869
2022-02-27,20:00:00,1.54944,1.55706,1.54888,1.55577
2022-02-28,00:00:00,1.55585,1.55842,1.55349,1.554
2022-02-28,04:00:00,1.55397,1.55505,1.55098,1.55334
2022-02-28,08:00:00,1.55338,1.55551,1.55105,1.55208
2022-02-28,12:00:00,1.55206,1.55217,1.54648,1.54768
2022-02-28,16:00:00,1.54764,1.54966,1.54427,1.54497
2022-02-28,20:00:00,1.545,1.54522,1.54326,1.5448
2022-03-01,00:00:00,1.54488,1.54576,1.54058,1.54328
2022-03-01,04:00:00,1.54327,1.5434,1.5385,1.54155
2022-03-01,08:00:00,1.54156,1.54264,1.53545,1.53648
2022-03-01,12:00:00,1.53647,1.53734,1.53203,1.53432
2022-03-01,16:00:00,1.53435,1.53533,1.53033,1.53462
2022-03-01,20:00:00,1.53458,1.53601,1.53192,1.53297
2022-03-02,00:00:00,1.53309,1.53323,1.52769,1.52917
2022-03-02,04:00:00,1.52914,1.53166,1.5286,1.52942
2022-03-02,08:00:00,1.52938,1.53096,1.5252,1.52775
2022-03-02,12:00:00,1.52772,1.52965,1.52364,1.52617
2022-03-02,16:00:00,1.52613,1.52865,1.52259,1.52454
2022-03-02,20:00:00,1.5245,1.52503,1.52248,1.52357
2022-03-03,00:00:00,1.52364,1.52447,1.52223,1.52249
2022-03-03,04:00:00,1.52253,1.52271,1.51551,1.51649
2022-03-03,08:00:00,1.51647,1.51973,1.51599,1.51863
2022-03-03,12:00:00,1.51862,1.51867,1.50745,1.51124
2022-03-03,16:00:00,1.5112,1.5119,1.50874,1.50929
2022-03-03,20:00:00,1.50926,1.51114,1.5078,1.50817
2022-03-04,00:00:00,1.50835,1.51022,1.5026,1.50289
2022-03-04,04:00:00,1.50291,1.50292,1.49724,1.49726
2022-03-04,08:00:00,1.4973,1.49893,1.49048,1.49056
2022-03-04,12:00:00,1.49053,1.49163,1.48385,1.48573
2022-03-04,16:00:00,1.48577,1.4873,1.48022,1.48044
2022-03-04,20:00:00,1.48047,1.48349,1.48047,1.48228
2022-03-06,20:00:00,1.48067,1.4824,1.47003,1.47037
2022-03-07,00:00:00,1.47051,1.47254,1.4564,1.46664
2022-03-07,04:00:00,1.46668,1.46836,1.46359,1.4671
2022-03-07,08:00:00,1.46714,1.46847,1.46122,1.46567
2022-03-07,12:00:00,1.46569,1.48454,1.46538,1.48402
2022-03-07,16:00:00,1.48398,1.48868,1.48039,1.48078
2022-03-07,20:00:00,1.48082,1.48572,1.48045,1.48241
2022-03-08,00:00:00,1.48254,1.48594,1.47911,1.48311
2022-03-08,04:00:00,1.48307,1.49314,1.48287,1.49272
2022-03-08,08:00:00,1.49268,1.49946,1.48935,1.49256
2022-03-08,12:00:00,1.49257,1.4997,1.4916,1.49672
2022-03-08,16:00:00,1.4967,1.50502,1.4967,1.49891
2022-03-08,20:00:00,1.49894,1.50065,1.49643,1.49933
2022-03-09,00:00:00,1.49944,1.50188,1.49752,1.49981
2022-03-09,04:00:00,1.49979,1.50155,1.49539,1.49626
2022-03-09,08:00:00,1.49629,1.5,1.49362,1.49765
2022-03-09,12:00:00,1.49767,1.50951,1.49638,1.50888
2022-03-09,16:00:00,1.50884,1.51593,1.50877,1.51349
2022-03-09,20:00:00,1.51352,1.51408,1.51036,1.51327
2022-03-10,00:00:00,1.51337,1.51528,1.50889,1.51009
2022-03-10,04:00:00,1.51013,1.51235,1.50606,1.50644
2022-03-10,08:00:00,1.5064,1.50898,1.5032,1.50586
2022-03-10,12:00:00,1.50591,1.51471,1.49354,1.49694
2022-03-10,16:00:00,1.49698,1.49779,1.49115,1.49144
2022-03-10,20:00:00,1.49141,1.49516,1.49135,1.4951
2022-03-11,00:00:00,1.49521,1.49908,1.49485,1.49822
2022-03-11,04:00:00,1.49818,1.5006,1.49497,1.49517
2022-03-11,08:00:00,1.49521,1.50735,1.49456,1.50287
2022-03-11,12:00:00,1.50291,1.50616,1.49403,1.4979
2022-03-11,16:00:00,1.49792,1.49889,1.49222,1.49511
2022-03-11,20:00:00,1.49515,1.49799,1.49515,1.4965
2022-03-13,20:00:00,1.49798,1.50021,1.49542,1.49818
2022-03-14,00:00:00,1.49822,1.50473,1.49697,1.50346
2022-03-14,04:00:00,1.50348,1.51,1.50313,1.50896
2022-03-14,08:00:00,1.50899,1.51431,1.5076,1.51329
2022-03-14,12:00:00,1.51331,1.51939,1.51036,1.51861
