<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.07.27	15:00:00	1.51859	1.52115	1.51771	1.52108	12354	7958807415	21
2015.07.27	16:00:00	1.52108	1.52305	1.52002	1.52134	10313	6245967086	21
2015.07.27	17:00:00	1.52134	1.52385	1.52095	1.52289	5367	4029602500	22
2015.07.27	18:00:00	1.52289	1.52410	1.52164	1.52315	4060	2901673686	21
2015.07.27	19:00:00	1.52317	1.52448	1.52292	1.52425	2960	2330057556	21
2015.07.27	20:00:00	1.52418	1.52567	1.52361	1.52494	4211	3144983172	21
2015.07.27	21:00:00	1.52494	1.52654	1.52418	1.52452	3972	2797031928	21
2015.07.27	22:00:00	1.52475	1.52644	1.52445	1.52610	5035	3128800000	17
2015.07.27	23:00:00	1.52619	1.52622	1.52338	1.52354	2833	2192450000	25
2015.07.28	00:00:00	1.52354	1.52479	1.52297	1.52385	3387	2921200000	22
2015.07.28	01:00:00	1.52385	1.52438	1.52222	1.52337	4574	3842500000	21
2015.07.28	02:00:00	1.52337	1.52759	1.52287	1.52632	6708	4880091580	21
2015.07.28	03:00:00	1.52632	1.52734	1.51647	1.51775	6961	5156731287	21
2015.07.28	04:00:00	1.51772	1.51907	1.51656	1.51805	5146	4324666827	21
2015.07.28	05:00:00	1.51807	1.51812	1.51308	1.51431	5792	4782582612	21
2015.07.28	06:00:00	1.51428	1.51639	1.51263	1.51637	6557	4904813170	21
2015.07.28	07:00:00	1.51637	1.51744	1.51032	1.51079	9214	7013504193	21
2015.07.28	08:00:00	1.51076	1.51641	1.51076	1.51485	10807	8934172036	21
2015.07.28	09:00:00	1.51485	1.51616	1.51321	1.51327	10442	7980540070	21
2015.07.28	10:00:00	1.51326	1.51360	1.51049	1.51116	9385	7068742532	21
2015.07.28	11:00:00	1.51116	1.51118	1.50771	1.50798	9202	6712285735	21
2015.07.28	12:00:00	1.50796	1.51063	1.50777	1.50986	7485	6279433010	21
2015.07.28	13:00:00	1.50983	1.51026	1.50821	1.50822	8978	6289103827	21
2015.07.28	14:00:00	1.50822	1.50965	1.50748	1.50934	8886	5661799961	21
2015.07.28	15:00:00	1.50930	1.51213	1.50800	1.51136	11231	8184064558	21
2015.07.28	16:00:00	1.51138	1.51228	1.50853	1.50919	8655	6349704472	21
2015.07.28	17:00:00	1.50925	1.50959	1.50543	1.50756	6622	5629471534	21
2015.07.28	18:00:00	1.50761	1.50810	1.50615	1.50743	4144	3685700000	21
2015.07.28	19:00:00	1.50743	1.50844	1.50664	1.50666	3612	3193250000	23
2015.07.28	20:00:00	1.50666	1.50939	1.50666	1.50931	3426	3243250000	23
2015.07.28	21:00:00	1.50931	1.50987	1.50707	1.50710	5610	3985552464	21
2015.07.28	22:00:00	1.50678	1.51017	1.50493	1.50622	6158	3754906000	5
2015.07.28	23:00:00	1.50623	1.50692	1.50543	1.50656	6074	4419417283	22
2015.07.29	00:00:00	1.50654	1.50753	1.50554	1.50558	5757	5118150000	21
2015.07.29	01:00:00	1.50562	1.50843	1.50560	1.50759	5907	5530473680	21
2015.07.29	02:00:00	1.50758	1.50953	1.50744	1.50894	5887	5043457905	21
2015.07.29	03:00:00	1.50895	1.51143	1.50864	1.51127	5159	4277385631	21
2015.07.29	04:00:00	1.51127	1.51248	1.51095	1.51174	4657	3971254430	21
2015.07.29	05:00:00	1.51174	1.51200	1.50951	1.51029	5980	5146187133	21
2015.07.29	06:00:00	1.51030	1.51081	1.50888	1.50916	5735	4283356252	21
2015.07.29	07:00:00	1.50916	1.50999	1.50829	1.50867	7783	5850576541	21
2015.07.29	08:00:00	1.50867	1.51175	1.50806	1.51021	10124	8049719136	21
2015.07.29	09:00:00	1.51021	1.51424	1.50928	1.51108	9605	7622592783	21
2015.07.29	10:00:00	1.51108	1.51261	1.51065	1.51175	8309	6818682184	21
2015.07.29	11:00:00	1.51175	1.51348	1.51094	1.51206	7190	6036377540	21
2015.07.29	12:00:00	1.51206	1.51315	1.50897	1.50940	8238	6457001452	21
2015.07.29	13:00:00	1.50940	1.51112	1.50858	1.51055	9055	7182478302	21
2015.07.29	14:00:00	1.51058	1.51143	1.50649	1.50679	9218	6727914912	21
2015.07.29	15:00:00	1.50693	1.50947	1.50566	1.50933	11006	7469659540	21
2015.07.29	16:00:00	1.50935	1.51062	1.50682	1.50864	10342	7184315443	21
2015.07.29	17:00:00	1.50864	1.51066	1.50845	1.50901	6194	4534214167	21
2015.07.29	18:00:00	1.50900	1.50980	1.50769	1.50900	6648	5501467408	21
2015.07.29	19:00:00	1.50896	1.51007	1.50527	1.50660	12437	9476005500	21
2015.07.29	20:00:00	1.50660	1.50836	1.50462	1.50588	9246	8027117995	21
2015.07.29	21:00:00	1.50589	1.50603	1.50479	1.50500	5293	4101138229	21
2015.07.29	22:00:00	1.50380	1.50680	1.50380	1.50558	7015	3488089000	21
2015.07.29	23:00:00	1.50558	1.50655	1.50424	1.50468	3982	2531700000	6
2015.07.30	00:00:00	1.50468	1.50560	1.50388	1.50484	3406	2769600000	22
2015.07.30	01:00:00	1.50484	1.50525	1.50163	1.50174	6512	5371452550	21
2015.07.30	02:00:00	1.50174	1.50268	1.49820	1.49906	7418	5091023525	21
2015.07.30	03:00:00	1.49894	1.50176	1.49856	1.50110	5222	4219082986	21
2015.07.30	04:00:00	1.50111	1.50251	1.50049	1.50148	4353	3153240909	24
2015.07.30	05:00:00	1.50148	1.50173	1.49866	1.49946	3296	2640117551	21
2015.07.30	06:00:00	1.49939	1.50107	1.49878	1.49976	4878	3528573667	21
2015.07.30	07:00:00	1.49976	1.50171	1.49842	1.50142	9141	6174313067	21
2015.07.30	08:00:00	1.50141	1.50398	1.49997	1.50327	9423	6837265877	21
2015.07.30	09:00:00	1.50329	1.50452	1.50115	1.50132	7915	6034446630	21
2015.07.30	10:00:00	1.50136	1.50567	1.50057	1.50429	8559	6513133874	21
2015.07.30	11:00:00	1.50428	1.50600	1.50366	1.50547	7204	4985432402	21
2015.07.30	12:00:00	1.50547	1.50872	1.50534	1.50620	7796	5744084352	21
2015.07.30	13:00:00	1.50620	1.50771	1.50267	1.50429	12457	9396773344	21
2015.07.30	14:00:00	1.50435	1.50529	1.50094	1.50194	12026	7947607686	21
2015.07.30	15:00:00	1.50193	1.50257	1.49947	1.50131	12098	7780878145	21
2015.07.30	16:00:00	1.50133	1.50190	1.49945	1.49978	9572	6745043741	21
2015.07.30	17:00:00	1.49978	1.50041	1.49715	1.49833	7751	7080011851	21
2015.07.30	18:00:00	1.49833	1.49857	1.49605	1.49836	6901	5622640197	22
2015.07.30	19:00:00	1.49836	1.49878	1.49717	1.49850	5052	4949316491	21
2015.07.30	20:00:00	1.49850	1.49923	1.49750	1.49909	3725	3628176000	21
2015.07.30	21:00:00	1.49914	1.49961	1.49859	1.49877	4558	3742266604	24
2015.07.30	22:00:00	1.49827	1.49977	1.49824	1.49936	4284	1946700000	21
2015.07.30	23:00:00	1.49937	1.50001	1.49844	1.49972	7109	4771100000	21
2015.07.31	00:00:00	1.49971	1.50075	1.49898	1.49944	4930	3510700000	25
2015.07.31	01:00:00	1.49941	1.50037	1.49849	1.49933	6612	4810101263	21
2015.07.31	02:00:00	1.49933	1.50115	1.49869	1.49942	6522	4719982033	22
2015.07.31	03:00:00	1.49945	1.49966	1.49763	1.49901	5996	3549181714	21
2015.07.31	04:00:00	1.49901	1.49954	1.49741	1.49745	4917	3582676027	21
2015.07.31	05:00:00	1.49747	1.49972	1.49734	1.49876	4130	2797156268	22
2015.07.31	06:00:00	1.49876	1.49974	1.49824	1.49872	5252	3872901668	23
2015.07.31	07:00:00	1.49866	1.50516	1.49822	1.50412	9742	6779590903	21
2015.07.31	08:00:00	1.50412	1.50490	1.50111	1.50145	11006	8289563146	21
2015.07.31	09:00:00	1.50148	1.50430	1.50124	1.50336	7885	6092877916	21
2015.07.31	10:00:00	1.50356	1.51340	1.50356	1.51327	10420	7379825095	21
2015.07.31	11:00:00	1.51332	1.51501	1.51247	1.51299	8363	6003805790	21
2015.07.31	12:00:00	1.51299	1.51618	1.51240	1.51434	8618	5732945214	21
2015.07.31	13:00:00	1.51436	1.51795	1.50964	1.51242	13323	8693479002	21
2015.07.31	14:00:00	1.51242	1.51409	1.50615	1.50998	15159	10305483501	21
2015.07.31	15:00:00	1.51006	1.51253	1.50359	1.50365	12893	8977958766	21
2015.07.31	16:00:00	1.50365	1.50669	1.50233	1.50413	10653	8874091968	21
2015.07.31	17:00:00	1.50416	1.50594	1.50166	1.50426	7912	7475521600	21
2015.07.31	18:00:00	1.50431	1.50545	1.50354	1.50486	4600	4635695236	21
2015.07.31	19:00:00	1.50481	1.50488	1.50168	1.50342	6859	6771150000	21
2015.07.31	20:00:00	1.50345	1.50478	1.50232	1.50240	6517	6194467512	22
2015.07.31	21:00:00	1.50238	1.50448	1.50177	1.50278	4696	2095906000	15
2015.08.02	22:00:00	1.49781	1.50232	1.49781	1.50180	6400	3439600000	21
2015.08.02	23:00:00	1.50183	1.50256	1.50043	1.50080	2499	2536800000	26
2015.08.03	00:00:00	1.50082	1.50313	1.50067	1.50309	6775	5187555239	21
2015.08.03	01:00:00	1.50306	1.50418	1.50197	1.50248	6499	4455000514	21
2015.08.03	02:00:00	1.50241	1.50357	1.50059	1.50160	6446	5120294477	21
2015.08.03	03:00:00	1.50160	1.50313	1.50133	1.50260	4277	3213316211	21
2015.08.03	04:00:00	1.50261	1.50425	1.50261	1.50398	3946	3141632603	21
2015.08.03	05:00:00	1.50400	1.50514	1.50294	1.50415	3849	3226086271	21
2015.08.03	06:00:00	1.50416	1.50572	1.50372	1.50565	4622	4067983417	21
2015.08.03	07:00:00	1.50563	1.50610	1.50307	1.50599	7488	5654242575	21
2015.08.03	08:00:00	1.50600	1.50775	1.50355	1.50432	9383	6059055452	21
2015.08.03	09:00:00	1.50423	1.50535	1.50267	1.50386	8346	6535691845	21
2015.08.03	10:00:00	1.50386	1.50544	1.50271	1.50500	8124	5993937598	21
2015.08.03	11:00:00	1.50500	1.50646	1.50363	1.50631	7813	5906958339	21
2015.08.03	12:00:00	1.50631	1.50826	1.50560	1.50624	8649	6840886382	21
2015.08.03	13:00:00	1.50624	1.50808	1.50498	1.50722	10743	7985369588	21
2015.08.03	14:00:00	1.50722	1.50814	1.50498	1.50810	11739	8783676807	21
2015.08.03	15:00:00	1.50811	1.50917	1.50618	1.50760	12026	9015791682	21
2015.08.03	16:00:00	1.50760	1.50813	1.50608	1.50612	8989	6943305359	21
2015.08.03	17:00:00	1.50618	1.50839	1.50603	1.50789	6489	6308030391	21
2015.08.03	18:00:00	1.50789	1.50864	1.50636	1.50657	5592	5418497998	21
2015.08.03	19:00:00	1.50660	1.50713	1.50561	1.50594	4495	4056750000	26
2015.08.03	20:00:00	1.50593	1.50642	1.50520	1.50565	4701	3774000000	21
2015.08.03	21:00:00	1.50565	1.50570	1.50260	1.50288	5294	3540698079	21
2015.08.03	22:00:00	1.50268	1.50549	1.50203	1.50530	5691	2650336562	21
2015.08.03	23:00:00	1.50529	1.50607	1.50426	1.50563	3980	3344950000	25
2015.08.04	00:00:00	1.50567	1.50658	1.50485	1.50516	4723	4299150000	23
2015.08.04	01:00:00	1.50513	1.50628	1.50416	1.50453	6376	5287208938	21
2015.08.04	02:00:00	1.50454	1.50525	1.49871	1.50053	7123	5637163267	21
2015.08.04	03:00:00	1.50057	1.50165	1.49882	1.50151	5972	4870638952	21
2015.08.04	04:00:00	1.50153	1.50162	1.49989	1.49993	4080	2824950000	24
2015.08.04	05:00:00	1.49993	1.50100	1.48885	1.48885	7727	4567976149	21
2015.08.04	06:00:00	1.48890	1.48976	1.48600	1.48688	8869	6157663516	21
2015.08.04	07:00:00	1.48693	1.48710	1.48375	1.48549	9577	6643621477	21
2015.08.04	08:00:00	1.48551	1.48751	1.48317	1.48545	11862	7541198111	21
2015.08.04	09:00:00	1.48541	1.48725	1.48441	1.48474	9532	5603558504	21
2015.08.04	10:00:00	1.48474	1.48658	1.48425	1.48547	9590	6827653938	21
2015.08.04	11:00:00	1.48547	1.48652	1.48318	1.48424	7887	5211027679	21
2015.08.04	12:00:00	1.48422	1.48509	1.48314	1.48457	9839	6860646172	21
2015.08.04	13:00:00	1.48457	1.48463	1.48163	1.48283	10218	7233541335	21
2015.08.04	14:00:00	1.48285	1.48327	1.48139	1.48182	10304	7238830323	21
2015.08.04	15:00:00	1.48177	1.48258	1.47730	1.47746	14815	9575055950	21
2015.08.04	16:00:00	1.47744	1.47823	1.47565	1.47629	11615	8702037470	21
2015.08.04	17:00:00	1.47628	1.47760	1.47603	1.47747	6741	6272147693	21
2015.08.04	18:00:00	1.47747	1.47795	1.47584	1.47618	9478	7998081399	21
2015.08.04	19:00:00	1.47610	1.47636	1.47430	1.47469	10911	9340775834	21
2015.08.04	20:00:00	1.47461	1.47576	1.47434	1.47507	6456	6320259000	21
2015.08.04	21:00:00	1.47507	1.47556	1.47396	1.47398	7018	5389421103	21
2015.08.04	22:00:00	1.47382	1.47549	1.47382	1.47537	6735	3311300000	29
2015.08.04	23:00:00	1.47539	1.47646	1.47495	1.47568	4437	3444331479	24
2015.08.05	00:00:00	1.47567	1.47636	1.47478	1.47582	5266	4953833644	23
2015.08.05	01:00:00	1.47575	1.47612	1.47387	1.47428	6734	5032110851	21
2015.08.05	02:00:00	1.47428	1.47538	1.47352	1.47513	7823	5766309302	21
2015.08.05	03:00:00	1.47513	1.47589	1.47363	1.47481	6922	4325224789	21
2015.08.05	04:00:00	1.47481	1.47710	1.47412	1.47624	4640	3799916833	21
2015.08.05	05:00:00	1.47626	1.47831	1.47581	1.47771	4180	3033214495	21
2015.08.05	06:00:00	1.47771	1.47791	1.47646	1.47713	6038	4879764811	21
2015.08.05	07:00:00	1.47713	1.48108	1.47644	1.47932	10174	6645709143	21
2015.08.05	08:00:00	1.47932	1.47938	1.47448	1.47542	10920	6835025399	21
2015.08.05	09:00:00	1.47543	1.47597	1.47378	1.47378	8722	5815314421	21
2015.08.05	10:00:00	1.47377	1.47520	1.47276	1.47480	8785	5898258355	21
2015.08.05	11:00:00	1.47478	1.47688	1.47416	1.47586	7829	4554194834	21
2015.08.05	12:00:00	1.47583	1.47655	1.47427	1.47617	9442	6533278855	21
2015.08.05	13:00:00	1.47617	1.47844	1.47470	1.47708	13491	9092303152	21
2015.08.05	14:00:00	1.47710	1.48089	1.47605	1.47948	12960	7976305530	21
2015.08.05	15:00:00	1.47929	1.48094	1.47632	1.47940	14674	9609284432	21
2015.08.05	16:00:00	1.47936	1.48106	1.47905	1.47936	10130	5299292635	21
2015.08.05	17:00:00	1.47941	1.48029	1.47808	1.48000	7124	5335674425	21
2015.08.05	18:00:00	1.48001	1.48236	1.47982	1.48166	6935	4673010132	21
2015.08.05	19:00:00	1.48165	1.48312	1.48156	1.48311	5184	4332387752	21
2015.08.05	20:00:00	1.48314	1.48329	1.48211	1.48221	5953	5272323000	21
2015.08.05	21:00:00	1.48221	1.48276	1.48179	1.48179	5135	3426700000	21
2015.08.05	22:00:00	1.48192	1.48301	1.48136	1.48256	4968	2509356068	21
2015.08.05	23:00:00	1.48258	1.48278	1.48139	1.48242	5749	4991200000	21
2015.08.06	00:00:00	1.48242	1.48376	1.48189	1.48337	3302	3165200000	21
2015.08.06	01:00:00	1.48337	1.48568	1.48321	1.48413	6046	5089550000	21
2015.08.06	02:00:00	1.48411	1.48728	1.47515	1.48668	9165	6812110666	21
2015.08.06	03:00:00	1.48665	1.48958	1.48582	1.48769	6219	4777461688	21
2015.08.06	04:00:00	1.48769	1.48891	1.48636	1.48801	5860	3822426336	21
2015.08.06	05:00:00	1.48801	1.48836	1.48733	1.48832	5056	3498326836	21
2015.08.06	06:00:00	1.48832	1.49027	1.48796	1.48942	6946	5104938664	21
2015.08.06	07:00:00	1.48958	1.49161	1.48718	1.48817	8047	5327870737	21
2015.08.06	08:00:00	1.48817	1.48944	1.48620	1.48691	9870	7261837467	21
2015.08.06	09:00:00	1.48691	1.48873	1.48647	1.48657	8487	6110779773	21
2015.08.06	10:00:00	1.48652	1.48769	1.48552	1.48712	7760	5194349502	21
2015.08.06	11:00:00	1.48713	1.48868	1.48609	1.48844	7524	5600545976	21
2015.08.06	12:00:00	1.48842	1.48948	1.48522	1.48539	12711	8395501492	21
2015.08.06	13:00:00	1.48539	1.48709	1.48348	1.48348	10350	6780602079	21
2015.08.06	14:00:00	1.48354	1.48665	1.48274	1.48584	9642	6511181020	21
2015.08.06	15:00:00	1.48584	1.48791	1.48487	1.48495	9718	5445268513	21
2015.08.06	16:00:00	1.48495	1.48717	1.48476	1.48701	10006	6940519373	21
2015.08.06	17:00:00	1.48700	1.48895	1.48633	1.48714	7348	6986742399	21
2015.08.06	18:00:00	1.48714	1.48751	1.48615	1.48744	5130	4600430093	21
2015.08.06	19:00:00	1.48745	1.48829	1.48663	1.48799	4802	4321041938	21
2015.08.06	20:00:00	1.48805	1.48809	1.48693	1.48783	4878	4192450000	21
2015.08.06	21:00:00	1.48783	1.48790	1.48636	1.48636	7658	5027435258	21
2015.08.06	22:00:00	1.48641	1.48726	1.48596	1.48714	4350	2270465550	26
2015.08.06	23:00:00	1.48715	1.48802	1.48688	1.48774	5595	5039300000	29
2015.08.07	00:00:00	1.48770	1.48777	1.48671	1.48701	5338	3721365944	24
2015.08.07	01:00:00	1.48700	1.48818	1.48663	1.48750	4342	3140080664	22
2015.08.07	02:00:00	1.48750	1.48750	1.48115	1.48190	6783	4741859908	21
2015.08.07	03:00:00	1.48190	1.48203	1.47991	1.48098	4456	3666134826	22
2015.08.07	04:00:00	1.48098	1.48099	1.47884	1.48017	5163	4423386915	21
2015.08.07	05:00:00	1.48016	1.48321	1.47946	1.48316	4384	3754671547	21
2015.08.07	06:00:00	1.48319	1.48423	1.48164	1.48169	4318	3519472651	21
2015.08.07	07:00:00	1.48164	1.48246	1.47993	1.48002	6270	3782859318	21
2015.08.07	08:00:00	1.48002	1.48522	1.47969	1.48492	9279	5643977994	21
2015.08.07	09:00:00	1.48492	1.48496	1.48174	1.48196	8018	6032605009	21
2015.08.07	10:00:00	1.48196	1.48277	1.48001	1.48039	7193	5437942143	21
2015.08.07	11:00:00	1.48036	1.48055	1.47897	1.47949	6827	5612718660	21
2015.08.07	12:00:00	1.47950	1.48138	1.47946	1.47989	7558	4971379066	21
2015.08.07	13:00:00	1.47989	1.48362	1.47558	1.47789	15149	8435700380	21
2015.08.07	14:00:00	1.47788	1.48100	1.47673	1.47677	14449	7827030533	21
2015.08.07	15:00:00	1.47677	1.47993	1.47547	1.47893	15529	8796004533	21
2015.08.07	16:00:00	1.47894	1.48209	1.47759	1.48202	12540	8052506795	21
2015.08.07	17:00:00	1.48202	1.48204	1.47989	1.48040	7566	5510499831	21
2015.08.07	18:00:00	1.48039	1.48148	1.47908	1.47947	5025	3004006575	21
2015.08.07	19:00:00	1.47945	1.48068	1.47904	1.48017	3747	3021400000	21
2015.08.07	20:00:00	1.48017	1.48081	1.47887	1.47910	3209	2454387960	23
2015.08.07	21:00:00	1.47913	1.47956	1.47690	1.47767	2948	845250000	27
2015.08.09	22:00:00	1.47834	1.47974	1.47780	1.47940	1600	1025774079	31
2015.08.09	23:00:00	1.47944	1.48067	1.47826	1.47872	1599	1500900000	6
2015.08.10	00:00:00	1.47876	1.48138	1.47871	1.48117	1836	1402534278	20
2015.08.10	01:00:00	1.48114	1.48197	1.48065	1.48169	3168	2492989321	21
2015.08.10	02:00:00	1.48168	1.48269	1.48126	1.48183	3471	3116315336	21
2015.08.10	03:00:00	1.48191	1.48257	1.48093	1.48157	3493	2462240632	21
2015.08.10	04:00:00	1.48161	1.48208	1.48147	1.48197	2097	1624578245	6
2015.08.10	05:00:00	1.48199	1.48324	1.48168	1.48261	2721	2133905374	22
2015.08.10	06:00:00	1.48265	1.48342	1.48205	1.48318	3211	2491469936	22
2015.08.10	07:00:00	1.48318	1.48335	1.48169	1.48277	4922	3621152050	21
2015.08.10	08:00:00	1.48276	1.48526	1.48267	1.48484	5768	3784110706	21
2015.08.10	09:00:00	1.48483	1.48791	1.48463	1.48750	5757	3029493767	21
2015.08.10	10:00:00	1.48749	1.48969	1.48639	1.48674	6448	4043389213	21
2015.08.10	11:00:00	1.48679	1.48727	1.48524	1.48568	6760	4831865978	21
2015.08.10	12:00:00	1.48567	1.48826	1.48412	1.48815	8252	5893402840	21
2015.08.10	13:00:00	1.48817	1.48880	1.48614	1.48734	8244	5303092892	21
2015.08.10	14:00:00	1.48737	1.48831	1.48575	1.48764	8895	5923825841	21
2015.08.10	15:00:00	1.48765	1.48894	1.48456	1.48489	10430	6797757755	21
2015.08.10	16:00:00	1.48490	1.48575	1.48347	1.48481	8815	5179272132	21
2015.08.10	17:00:00	1.48480	1.48712	1.48344	1.48576	9300	6788901120	21
2015.08.10	18:00:00	1.48574	1.48848	1.48571	1.48766	6214	4066287259	21
2015.08.10	19:00:00	1.48766	1.48803	1.48531	1.48726	4467	3606390120	21
2015.08.10	20:00:00	1.48725	1.48738	1.48649	1.48679	4023	3057000000	21
2015.08.10	21:00:00	1.48680	1.48708	1.48554	1.48554	3583	2231077229	21
2015.08.10	22:00:00	1.48575	1.48710	1.48530	1.48666	5145	3056712066	38
2015.08.10	23:00:00	1.48661	1.48707	1.48540	1.48606	3850	3747900000	23
2015.08.11	00:00:00	1.48606	1.48634	1.48492	1.48588	2249	2160109008	14
2015.08.11	01:00:00	1.48588	1.48632	1.48265	1.48409	4619	3959148917	21
2015.08.11	02:00:00	1.48415	1.49703	1.48361	1.49614	11213	7356718419	21
2015.08.11	03:00:00	1.49613	1.50107	1.49405	1.50049	9509	6562814746	21
2015.08.11	04:00:00	1.50049	1.50110	1.49765	1.49815	6486	5315632397	21
2015.08.11	05:00:00	1.49815	1.49940	1.49639	1.49933	4846	3522075119	21
2015.08.11	06:00:00	1.49933	1.50059	1.49758	1.49891	6548	5428077438	21
2015.08.11	07:00:00	1.49898	1.50019	1.49705	1.49886	7817	6640925534	21
2015.08.11	08:00:00	1.49886	1.50244	1.49869	1.50130	12974	8948696822	21
2015.08.11	09:00:00	1.50123	1.50520	1.50104	1.50376	9040	5222689975	21
2015.08.11	10:00:00	1.50373	1.50587	1.50296	1.50405	8093	5243074754	21
2015.08.11	11:00:00	1.50405	1.50827	1.50317	1.50757	8699	5656269804	21
2015.08.11	12:00:00	1.50754	1.50793	1.50613	1.50784	8598	5782993451	21
2015.08.11	13:00:00	1.50784	1.51218	1.50746	1.51158	10205	6911378471	21
2015.08.11	14:00:00	1.51158	1.51646	1.51137	1.51434	12259	6702870242	21
2015.08.11	15:00:00	1.51479	1.51711	1.51350	1.51376	12333	7081250682	18
2015.08.11	16:00:00	1.51378	1.51810	1.51356	1.51506	10390	6211182970	21
2015.08.11	17:00:00	1.51506	1.51627	1.51121	1.51134	7109	5864072238	21
2015.08.11	18:00:00	1.51133	1.51361	1.51100	1.51304	4220	3136389344	22
2015.08.11	19:00:00	1.51304	1.51366	1.51206	1.51275	3479	2551614521	23
2015.08.11	20:00:00	1.51285	1.51415	1.51205	1.51243	3467	3261293223	26
2015.08.11	21:00:00	1.51243	1.51298	1.51065	1.51070	4787	3469376328	23
2015.08.11	22:00:00	1.51117	1.51215	1.51093	1.51116	4544	2370550000	44
2015.08.11	23:00:00	1.51126	1.51169	1.50942	1.50942	4253	3407250000	30
2015.08.12	00:00:00	1.50942	1.51084	1.50891	1.50949	3677	3140317185	21
2015.08.12	01:00:00	1.50947	1.51052	1.50825	1.50914	4143	3759850000	22
2015.08.12	02:00:00	1.50908	1.52860	1.50715	1.52375	10457	6472623042	21
2015.08.12	03:00:00	1.52377	1.52533	1.52020	1.52328	5554	4254327875	21
2015.08.12	04:00:00	1.52328	1.52765	1.52305	1.52622	4633	3419365703	21
2015.08.12	05:00:00	1.52617	1.52990	1.52615	1.52985	4769	3875844949	21
2015.08.12	06:00:00	1.52985	1.53001	1.52441	1.52516	6507	4880507110	21
2015.08.12	07:00:00	1.52512	1.52779	1.52319	1.52514	8755	5359116730	21
2015.08.12	08:00:00	1.52515	1.52735	1.52012	1.52222	13357	7704648712	21
2015.08.12	09:00:00	1.52225	1.52777	1.52051	1.52638	12896	8207416788	21
2015.08.12	10:00:00	1.52636	1.52844	1.52250	1.52300	9424	5021643516	21
2015.08.12	11:00:00	1.52300	1.52379	1.51706	1.51891	9486	5551467794	21
2015.08.12	12:00:00	1.51895	1.51931	1.51481	1.51568	9209	5484717456	21
2015.08.12	13:00:00	1.51568	1.51720	1.51071	1.51605	11720	6418461859	21
2015.08.12	14:00:00	1.51606	1.52087	1.51588	1.51934	11215	6205655096	21
2015.08.12	15:00:00	1.51936	1.52206	1.51804	1.51822	12361	7160989208	21
2015.08.12	16:00:00	1.51823	1.51994	1.51637	1.51825	10851	7551311799	21
2015.08.12	17:00:00	1.51824	1.51898	1.51338	1.51338	7726	6170491238	21
2015.08.12	18:00:00	1.51341	1.51641	1.51341	1.51528	6251	5613567287	21
2015.08.12	19:00:00	1.51525	1.51612	1.51315	1.51399	4871	4062041062	21
2015.08.12	20:00:00	1.51402	1.51429	1.51210	1.51279	4721	3625942558	21
2015.08.12	21:00:00	1.51279	1.51359	1.51148	1.51149	4323	2708887970	21
2015.08.12	22:00:00	1.51166	1.51262	1.51020	1.51101	4522	3293751583	26
2015.08.12	23:00:00	1.51110	1.51179	1.50987	1.51133	3020	3011082000	21
2015.08.13	00:00:00	1.51131	1.51168	1.50956	1.51101	3179	3001100000	24
2015.08.13	01:00:00	1.51097	1.51400	1.51046	1.51227	4143	3344204990	21
2015.08.13	02:00:00	1.51227	1.52070	1.50843	1.50979	7192	4606977068	21
2015.08.13	03:00:00	1.50967	1.51051	1.50514	1.50571	8001	4940190207	21
2015.08.13	04:00:00	1.50569	1.50879	1.50514	1.50817	3700	2645443644	21
2015.08.13	05:00:00	1.50816	1.50949	1.50739	1.50923	2532	1944769127	23
2015.08.13	06:00:00	1.50919	1.51001	1.50882	1.50983	3530	2893450000	21
2015.08.13	07:00:00	1.50986	1.51175	1.50916	1.51097	7578	4652516073	21
2015.08.13	08:00:00	1.51104	1.51347	1.51046	1.51318	9388	6903486662	21
2015.08.13	09:00:00	1.51315	1.51427	1.51195	1.51395	8121	5485757801	21
2015.08.13	10:00:00	1.51396	1.51629	1.51360	1.51521	7944	4868183601	21
2015.08.13	11:00:00	1.51518	1.51552	1.51352	1.51454	6433	3823339102	21
2015.08.13	12:00:00	1.51452	1.51570	1.51197	1.51401	6973	4250089060	16
2015.08.13	13:00:00	1.51401	1.51581	1.51130	1.51229	9743	6272181770	21
2015.08.13	14:00:00	1.51228	1.51603	1.51134	1.51545	10785	6809535793	21
2015.08.13	15:00:00	1.51546	1.51698	1.51197	1.51265	10611	6365360140	21
2015.08.13	16:00:00	1.51265	1.51506	1.51211	1.51368	9289	6400245129	21
2015.08.13	17:00:00	1.51367	1.51415	1.51276	1.51368	5241	4118832075	21
2015.08.13	18:00:00	1.51368	1.51518	1.51283	1.51444	5053	3709446449	21
2015.08.13	19:00:00	1.51443	1.51482	1.51231	1.51323	4693	3105121920	21
2015.08.13	20:00:00	1.51322	1.51425	1.51307	1.51347	4053	3332792099	21
2015.08.13	21:00:00	1.51347	1.51535	1.51344	1.51414	5493	3910963908	21
2015.08.13	22:00:00	1.51390	1.51527	1.51328	1.51486	2820	1539850000	36
2015.08.13	23:00:00	1.51486	1.51539	1.51308	1.51362	4680	4544350000	24
2015.08.14	00:00:00	1.51367	1.51471	1.51130	1.51277	2886	2653709534	26
2015.08.14	01:00:00	1.51277	1.51483	1.51269	1.51349	3554	2922242488	23
2015.08.14	02:00:00	1.51349	1.51422	1.51076	1.51216	5079	4495533976	21
